server_fit,server_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev
929.3176429271698,938.6171882152557,919.8682951927185;926.1886489391327,935.6083772182465,916.6926805973053;929.1944069862366,932.5995938777924,919.6865255832672;929.2682225704193,935.541247844696,919.8790438175201;929.2247414588928,935.5401685237885,928.8832995891571,938.6166217327118
957.5168583393097,966.8658657073975,947.9638457298279;957.4117057323456,960.8540089130402,948.0221507549286;954.3306906223297,966.865291595459,948.0136148929596;957.3712770938873,963.8564167022705,948.017746925354;957.3331079483032,963.7870938777924,957.037957906723,966.8023233413696
988.723973274231,997.9994916915894,976.2920107841492;985.6449234485626,994.9647724628448,976.2834329605103;985.6214325428009,994.9460833072662,976.2880654335022;988.6340510845184,997.953058719635,976.2972700595856;988.6745219230652,997.994108915329,985.237761259079,997.9989011287689
1026.1754233837128,1038.4419202804565,1007.3500936031342;1016.7288212776184;1023.0623333454132,1032.4287099838257,1007.3982663154602;1016.7611660957336;1026.077520608902,1032.4303674697876,1007.394617319107;1016.7502579689026;1026.1272141933441,1032.4275612831116,1007.3910887241364;1016.7288179397583;1026.0449862480164,1032.4295785427094,1019.4320607185364,1038.4413273334503
1057.3882281780243,1066.7163090705872,1047.7654206752777;1057.2971823215485,1066.715688943863,1047.8048779964447;1057.0972244739532,1063.700368642807,1047.780972480774;1057.1105053424835,1063.6991894245148,1047.8180890083313;1057.3388290405273,1066.7111768722534,1056.7885391712189,1066.7054908275604
1085.5559964179993,1097.8232700824738,1076.1061277389526;1085.4635729789734,1091.811130285263,1073.0597367286682;1085.5065472126007,1091.8163812160492,1076.1143686771393;1085.448706626892,1091.7779829502106,1076.1143643856049;1082.4253060817719,1091.7733404636383,1085.0875656604767,1097.8229801654816
1116.6905708312988,1125.9422132968903,1107.0954239368439;1116.5835585594177,1122.954626083374,1107.2032823562622;1113.512858390808,1122.953798532486,1107.172538280487;1116.5560405254364,1122.9186880588531,1107.1997401714325;1116.632131099701,1122.9277982711792,1116.254741191864,1125.941594362259
1144.8716390132904,1154.1540853977203,1135.4760444164276;1144.7541596889496,1151.148946762085,1132.4671952724457;1144.8217513561249,1151.1477177143097,1132.4623827934265;1144.7725729942322,1154.0969405174255,1135.4609823226929;1144.7576596736908,1154.1537699699402,1144.4961433410645,1154.1519145965576
1172.9870915412903,1182.2795715332031,1163.521431684494;1169.8631446361542,1182.2794165611267,1163.4412710666656;1172.9393513202667,1179.2708518505096,1163.5268309116364;1172.8991572856903,1182.277321100235,1163.5173234939575;1172.883314371109,1182.2781085968018,1172.435512304306,1182.2759675979614
1201.0655643939972,1210.36434674263,1191.595515012741;1200.9657521247864,1210.3579189777374,1191.6097705364227;1197.9564287662506,1210.3416798114777,1191.5799729824066;1200.9520542621613,1207.2821681499481,1191.530303478241;1201.014888048172,1210.3504705429077,1200.6973934173584,1210.3639347553253
1238.5697951316833,1247.8471627235413,1219.6760931015015;1229.0899374485016;1235.4476480484009,1244.770435333252,1219.7344841957092;1229.1350526809692;1238.4335865974426,1247.8469104766846,1219.739765405655;1229.131159067154;1238.4788637161255,1244.8435003757477,1216.6602234840393;1229.0856943130493;1238.5199167728424,1244.8444714546204,1231.7662229537964,1247.8445999622345
1266.6209392547607,1275.9188251495361,1257.0983061790466;1266.5622291564941,1272.911200761795,1254.1001734733582;1266.4587512016296,1272.912034034729,1257.161330461502;1266.5183701515198,1272.836588382721,1257.1734833717346;1266.4723165035248,1275.9186708927155,1266.2099475860596,1275.9177296161652
1304.077865600586,1313.4029657840729,1285.3009643554688;1294.6346719264984;1300.956306695938,1313.337522983551,1282.2785708904266;1294.6048426628113;1303.9851500988007,1310.390109539032,1285.2872142791748;1294.5710756778717;1304.0262866020203,1313.3980400562286,1285.304713010788;1294.6395392417908;1303.9712772369385,1313.4024198055267,1297.3263363838196,1313.3367311954498
1332.250854730606,1341.514480829239,1319.700082540512;1332.20112991333,1338.475938796997,1319.7462193965912;1332.1598072052002,1338.5137434005737,1322.7502164840698;1332.1478412151337,1338.4706008434296,1322.6691336631775;1329.0657351016998,1338.472992658615,1331.7812654972076,1341.5140800476074
1360.2461936473846,1369.7204535007477,1350.8345725536346;1360.1196029186249,1366.702644586563,1347.8174612522125;1360.1971259117126,1366.701723575592,1350.7646198272705;1360.1529383659363,1369.715633392334,1350.819508075714;1360.1089401245117,1369.709570646286,1359.879177570343,1369.7199153900146
1388.5932095050812,1397.901892900467,1379.1445143222809;1388.4622802734375,1397.901305437088,1379.1401765346527;1388.5037896633148,1394.8862991333008,1379.1484050750732;1388.4993727207184,1394.8852155208588,1379.0114963054657;1388.5436732769012,1397.8969559669495,1388.1734144687653,1397.8919768333435
1416.7647514343262,1429.0467638969421,1407.315248966217;1416.6650745868683,1423.0350828170776,1404.2769453525543;1416.6216650009155,1422.9788665771484,1407.2679958343506;1413.6427564620972,1425.9796159267426,1407.319973707199;1416.706561088562,1426.0383923053741,1416.3193023204803,1429.046189069748
1447.8389730453491,1457.1740732192993,1438.447390794754;1447.7218008041382,1454.1554534435272,1435.3837962150574;1447.7389552593231,1454.1544275283813,1435.3663556575775;1447.7899146080017,1457.1690120697021,1438.4428126811981;1447.7147047519684,1457.1734375953674,1447.401316165924,1457.1623339653015
1476.0250294208527,1485.3068356513977,1466.576250553131;1472.9229426383972,1485.2954041957855,1466.4704382419586;1475.8961434364319,1482.2320222854614,1466.5799207687378;1475.9755351543427,1485.2367329597473,1463.5548968315125;1475.9290010929108,1485.3061964511871,1475.5971155166626,1485.3009359836578
1513.4738156795502,1522.7874703407288,1491.631847858429;1504.0183708667755;1513.4238588809967,1522.7839875221252,1491.5735621452332;1503.9367609024048;1513.3726525306702,1519.783480167389,1494.6637153625488;1504.0132813453674;1513.369064092636,1522.7850658893585,1494.66734957695;1504.008311033249;1513.3581912517548,1522.7867889404297,1506.6402192115784,1522.7863223552704
1550.9957962036133,1563.322569847107,1529.1520409584045;1541.5434005260468;1550.8011667728424,1557.3136448860168,1532.1642956733704;1538.4924705028534;1550.9005093574524,1557.3118877410889,1529.1267833709717;1541.5396835803986;1550.895806312561,1557.3128678798676,1532.183286190033;1541.4449300765991;1550.943739414215,1560.3216564655304,1544.1430306434631,1563.3219521045685
1582.123700618744,1591.441906452179,1572.5819969177246;1582.0078399181366,1588.4263801574707,1572.6702075004578;1579.0108609199524,1588.4281089305878,1572.6841061115265;1581.953285932541,1591.4314048290253,1569.6594626903534;1582.0624551773071,1591.441381931305,1581.6987609863281,1591.4368619918823
