server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
160.3237898349762,181.65894317626953,132.59937930107117;147.92945098876953;157.2376356124878,169.63922905921936,132.59577775001526;144.90311336517334;160.24625611305237,169.55819487571716,159.5152292251587,181.65746092796326,129.5104525089264;144.91526532173157;160.26940059661865,169.63340783119202,129.48933219909668;144.87466478347778;157.21126890182495,169.55255126953125
224.76189041137695,252.07319831848145,197.00020337104797;209.37043118476868;221.71574425697327,236.99357891082764,194.08185338974;209.32871270179749;221.7152464389801,233.99116444587708,221.25190472602844,252.07201027870178,194.04580354690552;206.33542466163635;224.6566936969757,234.04740738868713,194.09646797180176;206.3547112941742;224.7090961933136,234.05077171325684
295.2573826313019,313.48684310913086,264.50633120536804;279.7710762023926;295.18177580833435,304.4721508026123,264.5097351074219;282.777232170105;295.1359586715698,301.4723961353302,291.5180516242981,313.48564100265503,264.50284934043884;282.8007593154907;295.1775555610657,304.52919125556946,267.46461939811707;279.7275924682617;295.12953782081604,301.509881734848
356.5578279495239,374.94162774086,325.8256597518921;341.0936481952667;353.47781467437744,365.9382576942444,328.80351853370667;341.115718126297;356.5036234855652,365.93162274360657,352.76205110549927,374.9404602050781,322.81003308296204;341.0586664676666;353.50144052505493,362.927038192749,325.7726540565491;341.137975692749;353.44974541664124,365.93753814697266
415.1182670593262,430.4949769973755,387.3164920806885;402.6772644519806;415.0178875923157,424.4918451309204,387.3204381465912;402.6951582431793;415.0029950141907,421.4813244342804,414.3319978713989,430.4938430786133,387.33459091186523;399.6826069355011;415.052903175354,424.49580931663513,387.3532989025116;396.66854071617126;415.0496406555176,424.482714176178
479.64945340156555,500.91709542274475,442.8873522281647;458.2065143585205;479.5166049003601,488.9898428916931,445.9231336116791;461.2515444755554;479.5508472919464,488.9963438510895,472.83432149887085,500.915962934494,442.9069344997406;458.2431204319;470.5050768852234,489.00113248825073,442.93026399612427;458.2463381290436;470.57544684410095,488.9459447860718
556.5281970500946,580.7561576366425,513.3212456703186;525.6936593055725;537.972470998764;553.3737561702728,565.8664934635162,513.2884378433228;525.6970117092133;541.0337657928467;556.4689619541168,565.7487840652466,543.298273563385,580.7550070285797,513.3245503902435;522.5907809734344;538.0210077762604;553.3910479545593,565.8722307682037,510.2690706253052;525.6044833660126;538.0070099830627;556.4741902351379,565.8616857528687
623.9653112888336,642.2899725437164,593.1398458480835;605.5118851661682;620.860987663269,633.2724099159241,593.1676645278931;608.5460019111633;623.9120054244995,630.2053532600403,620.0397498607635,642.2888224124908,593.0983173847198;605.5076208114624;617.8476705551147,633.2351095676422,593.1539669036865;602.4920620918274;620.8574798107147,633.2767326831818
703.082108259201,718.3156232833862,663.6280109882355;703.028589963913,712.350239276886,654.6210479736328;672.9701807498932,712.3023974895477,690.684915304184,718.3144242763519,654.5905146598816;672.987545967102,712.3455712795258,651.6226556301117;675.9813492298126,709.3007843494415
761.4550108909607,776.7321090698242,733.7605304718018;746.1253807544708;758.4532992839813,770.7257881164551,733.7641289234161;746.073737859726;758.3903865814209,770.6751327514648,757.774099111557,776.731009721756,730.695100069046;746.1047012805939;761.3934736251831,767.7177295684814,730.7139768600464;743.1252751350403;758.457611322403,770.6596293449402
822.8045508861542,844.1707561016083,789.0614385604858;804.3939535617828;822.7287847995758,832.1136927604675,792.1009109020233;801.4371016025543;822.7521820068359,832.1494247913361,819.0919017791748,844.1695666313171,789.0897738933563;804.4276127815247;816.7386162281036,835.1572167873383,786.0532450675964;807.4028398990631;819.7123730182648,832.0266454219818
893.3938581943512,911.6720747947693,856.572078704834;874.823778629303;887.1680181026459,902.6651744842529,856.5764997005463;871.8839695453644;887.2820646762848,902.6208522319794,883.596431016922,911.6710619926453,853.5682895183563;874.8902282714844;887.2858378887177,902.6262099742889,859.574627161026;868.8540053367615;893.3347849845886,899.6124556064606
954.757691860199,970.0309798717499,926.9962472915649;936.3175497055054;954.702330827713,967.0801682472229,924.1029796600342;939.3455812931061;954.6989619731903,967.0817074775696,951.07186460495,970.0298359394073,924.0548222064972;939.3358612060547;948.7182006835938,964.0815482139587,924.1029834747314;939.2447171211243;951.629798412323,964.0369210243225
1013.2779531478882,1031.5871329307556,979.4011447429657;1000.8032321929932;1013.2232880592346,1019.5359280109406,982.4148595333099;1000.8075006008148;1013.1220021247864,1022.5646064281464,1009.3163659572601,1031.5860013961792,985.4179711341858;1000.7007961273193;1013.0799639225006,1019.5671977996826,979.414304971695;994.7186052799225;1013.2196776866913,1022.574404001236
1074.79678273201,1102.0146670341492,1046.990159034729;1062.272073507309;1074.7133581638336,1084.068885087967,1044.0021481513977;1059.3131875991821;1074.7316887378693,1084.0642220973969,1073.9888062477112,1102.013944864273,1044.0021514892578;1059.2864401340485;1071.6250975131989,1084.0007643699646,1046.9717140197754;1056.3036832809448;1074.731737613678,1084.072921037674
1157.4498295783997,1178.689143896103,1114.3203239440918;1132.611441373825;1144.8916738033295;1157.30096077919,1163.6759328842163,1117.260743379593;1129.6615180969238;1144.9690115451813;1157.3725407123566,1166.736011505127,1147.3865287303925,1178.6880168914795,1117.3538508415222;1129.6664249897003;1141.9503107070923;1157.3583641052246,1166.6782550811768,1117.357054233551;1126.6358857154846;1144.943666934967;1157.3918793201447,1163.73131275177
1231.0062801837921,1252.2491927146912,1194.0359466075897;1206.3204426765442;1218.6391139030457;1230.8840401172638,1237.2582440376282,1187.99840426445;1206.2640256881714;1218.609258890152;1230.9463763237,1240.2654950618744,1221.0504186153412,1252.2480654716492,1190.9972474575043;1206.3265709877014;1218.6240787506104;1227.9472420215607,1240.2300572395325,1190.9534385204315;1206.289965391159;1215.6102330684662;1230.9549980163574,1240.228152513504
1295.3414022922516,1316.636744260788,1264.5791702270508;1279.875432729721;1292.2228891849518,1304.556785106659,1267.6262166500092;1279.9078948497772;1295.286997795105,1304.6129088401794,1288.6880373954773,1316.635558128357,1264.5494351387024;1276.925810098648;1292.1898827552795,1304.5614910125732,1264.6186022758484;1279.9313733577728;1289.2267763614655,1304.6173107624054
1443.768443107605,1462.1308190822601,1331.9886140823364;1344.3174064159393;1356.628354549408,1450.0973770618439,1325.9695148468018;1344.341893196106;1443.7164452075958,1453.1055748462677,1352.9928588867188,1462.1296362876892,1328.9573740959167;1341.3042304515839;1359.6606929302216,1453.1134922504425,1328.984258890152;1341.286777496338;1356.6016795635223,1450.1004118919373
1508.2529973983765,1526.5517303943634,1474.4401326179504;1495.8563470840454;1508.1733911037445,1517.529614686966,1474.501898765564;1486.825737953186;1505.1601104736328,1517.541835308075,1504.5102925300598,1526.5504751205444,1474.5054867267609;1483.8172326087952;1508.1883082389832,1517.4672527313232,1474.4120151996613;1486.7759623527527;1505.1797530651093,1517.5337755680084
1566.7937984466553,1582.0515429973602,1541.8227858543396;1554.2571911811829;1566.726838350296,1576.1069226264954,1541.91357421875;1554.2874228954315;1566.7305943965912,1576.0391697883606,1565.9711525440216,1582.0508136749268,1535.9003238677979;1554.2615864276886;1566.698187828064,1573.1039867401123,1535.9044663906097;1554.2841370105743;1566.74440908432,1579.113655090332
1625.2202043533325,1640.4446322917938,1594.4543550014496;1603.7471556663513;1625.1663732528687,1634.4315798282623,1594.426702260971;1609.808435678482;1622.165399312973,1634.4768755435944,1621.5019478797913,1640.4434697628021,1594.4577543735504;1606.744827747345;1622.1818866729736,1634.4708621501923,1591.385794878006;1606.7882163524628;1622.1859283447266,1631.4647579193115
1683.3835315704346,1698.6478481292725,1655.6874418258667;1671.0055017471313;1683.2954003810883,1689.6912801265717,1652.7725207805634;1667.9769642353058;1683.3221368789673,1692.7024700641632,1682.9261610507965,1698.646625995636,1652.784640789032;1667.9722933769226;1680.2698352336884,1692.696530342102,1652.7815551757812;1667.9999494552612;1683.3173096179962,1692.7079498767853
1747.5512013435364,1771.8173370361328,1713.8999993801117;1735.216133594513;1747.4750998020172,1756.7990610599518,1711.0012500286102;1732.2162866592407;1747.4956200122833,1756.7725207805634,1738.0891118049622,1771.8163712024689,1710.9602699279785;1726.1947977542877;1744.4304249286652,1759.7485201358795,1707.9717445373535;1726.1763410568237;1744.4705033302307,1756.8007242679596
1814.9237287044525,1833.2369935512543,1784.2582943439484;1796.5409824848175;1814.8589751720428,1824.2211887836456,1784.291864156723;1799.5965237617493;1811.909273147583,1824.1627719402313,1811.3359153270721,1833.2358620166779,1784.2962481975555;1796.5240993499756;1811.9054868221283,1824.2157475948334,1784.3002603054047;1796.5768008232117;1808.874802827835,1824.1573235988617
1876.2724239826202,1894.5818603038788,1845.629916191101;1858.0586433410645;1873.2164289951324,1885.5685262680054,1845.6093039512634;1860.8891816139221;1873.2077462673187,1885.5666980743408,1872.6756899356842,1894.5806674957275,1842.603073835373;1858.063315629959;1873.189607143402,1885.5657348632812,1845.5289525985718;1857.8625586032867;1876.2213654518127,1882.568025112152
1949.9371583461761,1971.2263622283936,1906.9488830566406;1919.2307858467102;1934.5305240154266;1949.8809475898743,1959.2175447940826,1906.9531729221344;1922.260943889618;1934.5721681118011;1946.937420129776,1959.2105083465576,1942.9337871074677,1971.2251949310303,1903.828377008438;1919.1986446380615;1931.5149309635162;1946.941698551178,1959.2212464809418,1906.9057066440582;1916.2371382713318;1934.5683734416962;1946.8980436325073,1956.2027351856232
2014.395670413971,2032.7565095424652,1986.677409172058;1999.0054395198822;2014.3463184833527,2020.7342264652252,1983.4682710170746;2001.9740998744965;2014.3414363861084,2023.6783788204193,2010.688242673874,2032.755331993103,1986.4883155822754;1998.9281406402588;2011.2061052322388,2023.738597393036,1983.6653616428375;1998.9707791805267;2014.3372519016266,2023.7124140262604
2075.7507717609406,2094.022165775299,2048.095616579056;2060.337379217148;2075.6652343273163,2085.0300347805023,2045.0938272476196;2060.353807449341;2075.6931359767914,2085.024361371994,2072.0901985168457,2094.0210132598877,2045.0753030776978;2060.4002780914307;2072.637964963913,2082.019769668579,2042.07803440094;2060.3967463970184;2072.6804761886597,2084.9541273117065
2143.316075563431,2161.605392217636,2106.5869529247284;2121.9119460582733;2143.22577047348,2152.5373768806458,2106.546151638031;2130.9325070381165;2143.2557101249695,2152.5426032543182,2133.5830307006836,2161.604263305664,2109.5940358638763;2118.893775701523;2143.221366405487,2149.591388463974,2106.5911338329315;2121.911949157715;2143.2523465156555,2152.59232544899
2204.670754671097,2228.9688279628754,2176.862334251404;2189.3092365264893;2204.616724014282,2213.948492527008,2176.931922197342;2189.1994767189026;2201.5480060577393,2213.9437181949615,2203.960348367691,2228.9676728248596,2173.8550016880035;2189.309240102768;2201.606798887253,2213.936530828476,2173.924166917801;2186.26438832283;2201.5778567790985,2210.930953025818
2275.1775329113007,2296.3852665424347,2247.5007877349854;2262.7307620048523;2275.1172943115234,2284.4573369026184,2238.23065161705;2259.7648906707764;2275.113093137741,2284.467342376709,2268.528372526169,2296.3840346336365,2238.208203792572;2259.702340364456;2275.0675497055054,2284.462456226349,2241.474048614502;2256.7739593982697;2275.109339237213,2284.395876646042
2339.3651909828186,2360.722414255142,2311.68074798584;2323.9638574123383;2339.312725543976,2345.602936267853,2308.728306055069;2323.9004192352295;2339.2058596611023,2348.6855075359344,2338.755088329315,2360.7211871147156,2308.6973910331726;2323.979426383972;2336.2810695171356,2348.6838726997375,2305.6725857257843;2323.999598264694;2336.24755692482,2348.687061548233
2406.9834916591644,2422.2825226783752,2376.1558063030243;2391.630183696747;2406.921119451523,2413.2708814144135,2373.0436129570007;2391.573909521103;2406.924677848816,2416.268157482147,2403.1896204948425,2422.2813942432404,2373.1200292110443;2388.637401819229;2400.913866519928,2419.273316860199,2373.1376917362213;2388.637405395508;2403.9073905944824,2416.2708597183228
2465.5735132694244,2483.8149185180664,2437.6816046237946;2453.0424287319183;2465.498238801956,2474.8762810230255,2437.6598777770996;2453.017463684082;2465.4918687343597,2474.869191646576,2461.689371109009,2483.813793182373,2431.6334908008575;2450.0277111530304;2465.5034296512604,2474.805093765259,2434.628007411957;2449.982485294342;2465.2766852378845,2474.878627061844
2520.719673395157,2539.0731415748596,2499.174055337906;2511.4325108528137,2530.0644629001617,2496.0719430446625;2520.667888879776,2526.9978063106537,2520.1685564517975,2539.072014093399,2496.131280899048;2508.418771982193,2530.0335297584534,2493.134213924408;2511.4648537635803,2527.056796312332
