server_fit_accuracy,server_fit_loss,server_fit_precision,server_fit_recall,server_fit_f1,server_ev_accuracy,server_ev_loss,server_ev_precision,server_ev_recall,server_ev_f1,supernode-1_fit_accuracy,supernode-1_fit_loss,supernode-1_fit_precision,supernode-1_fit_recall,supernode-1_fit_f1,supernode-1_ev_accuracy,supernode-1_ev_loss,supernode-1_ev_precision,supernode-1_ev_recall,supernode-1_ev_f1,supernode-2_fit_accuracy,supernode-2_fit_loss,supernode-2_fit_precision,supernode-2_fit_recall,supernode-2_fit_f1,supernode-2_ev_accuracy,supernode-2_ev_loss,supernode-2_ev_precision,supernode-2_ev_recall,supernode-2_ev_f1,supernode-3_fit_accuracy,supernode-3_fit_loss,supernode-3_fit_precision,supernode-3_fit_recall,supernode-3_fit_f1,supernode-3_ev_accuracy,supernode-3_ev_loss,supernode-3_ev_precision,supernode-3_ev_recall,supernode-3_ev_f1,supernode-4_fit_accuracy,supernode-4_fit_loss,supernode-4_fit_precision,supernode-4_fit_recall,supernode-4_fit_f1,supernode-4_ev_accuracy,supernode-4_ev_loss,supernode-4_ev_precision,supernode-4_ev_recall,supernode-4_ev_f1,supernode-5_fit_accuracy,supernode-5_fit_loss,supernode-5_fit_precision,supernode-5_fit_recall,supernode-5_fit_f1,supernode-5_ev_accuracy,supernode-5_ev_loss,supernode-5_ev_precision,supernode-5_ev_recall,supernode-5_ev_f1
0.1407752403846154,0.0,0.13690646279316682,0.13741896014947158,0.13715613461457765,0.14930000007152558,2.2441875427488296,0.1589155077934265,0.1507406383752823,0.15469554364681243,0.146484375,0.0,0.14483977854251862,0.14217838644981384,0.14349673688411713,0.14100000262260437,2.2446031381213474,0.15430104732513428,0.1424749195575714,0.14815235137939453,0.1435546875,0.0,0.13876010477542877,0.14112786948680878,0.1399339735507965,0.14499999582767487,2.2458782120356484,0.15139856934547424,0.14438259601593018,0.14780737459659576,0.1279296875,0.0,0.12307854741811752,0.12341229617595673,0.12324519455432892,0.15199999511241913,2.2423346458919466,0.16126208007335663,0.157504603266716,0.15936118364334106,0.1328125,0.0,0.12758049368858337,0.12916529178619385,0.12836800515651703,0.15000000596046448,2.2466413899073525,0.16540470719337463,0.15194693207740784,0.15839047729969025,0.14453125,0.0,0.14105477929115295,0.14187318086624146,0.1414628028869629,0.15850000083446503,2.2414803277878534,0.16221113502979279,0.157394140958786,0.1597663313150406
0.2348920036764706,0.0,0.23091596452628865,0.23197921058710883,0.2314380118075539,0.2675000011920929,1.8990499220197161,0.2733177214860916,0.2714513897895813,0.27180508673191073,0.25,0.0,0.2464231252670288,0.25129714608192444,0.24883627891540527,0.265500009059906,1.9041022875952343,0.23661890625953674,0.26315101981163025,0.24918068945407867,0.2314453125,0.0,0.22293932735919952,0.22372767329216003,0.22333279252052307,0.257999986410141,1.8870654806258187,0.2918227016925812,0.2655225396156311,0.27805206179618835,0.1572265625,0.0,0.15774734318256378,0.1561742126941681,0.15695683658123016,0.2750000059604645,1.9053858575366793,0.28547579050064087,0.27443060278892517,0.2798442840576172,0.234375,0.0,0.2305416315793991,0.23282070457935333,0.23167556524276733,0.2745000123977661,1.8998136406853086,0.3061222732067108,0.2784995138645172,0.29165834188461304,0.2431640625,0.0,0.24205192923545837,0.23902256786823273,0.2405277043581009,0.2644999921321869,1.8988823436555409,0.24654893577098846,0.27565327286720276,0.2602900564670563
0.28463040865384615,0.0,0.27481779570762926,0.2812246267612164,0.2779653095282041,0.3433000028133392,1.7616572554149326,0.3230325222015381,0.3423601806163788,0.33197768330574035,0.2548828125,0.0,0.2456473857164383,0.25299471616744995,0.24926692247390747,0.3465000092983246,1.768500566482544,0.3676626980304718,0.3402382433414459,0.3534192442893982,0.310546875,0.0,0.3029891848564148,0.30538421869277954,0.3041819632053375,0.3319999873638153,1.7584968086272952,0.2966604232788086,0.3353448808193207,0.31481873989105225,0.2548828125,0.0,0.24520456790924072,0.2505515515804291,0.2478492259979248,0.34150001406669617,1.7781958750316076,0.3072673976421356,0.34116727113723755,0.32333120703697205,0.2900390625,0.0,0.2728326916694641,0.28655415773391724,0.27952513098716736,0.3440000116825104,1.7645082984651839,0.3177037835121155,0.34183797240257263,0.32932934165000916,0.29296875,0.0,0.2876729965209961,0.2901897728443146,0.2889259159564972,0.35249999165534973,1.738584728468032,0.32586830854415894,0.35321253538131714,0.33898988366127014
0.31580528846153844,0.0,0.3089342231933887,0.31236069248272824,0.31063442734571606,0.3715999960899353,1.6941693158376783,0.3705864667892456,0.3719097852706909,0.37121493816375734,0.3173828125,0.0,0.31033581495285034,0.3147609233856201,0.3125327229499817,0.36399999260902405,1.697558983923897,0.371366411447525,0.3628358244895935,0.36705154180526733,0.3203125,0.0,0.32085496187210083,0.32463836669921875,0.32273557782173157,0.3700000047683716,1.6829603191406008,0.37362369894981384,0.37052926421165466,0.3720700442790985,0.296875,0.0,0.2917216420173645,0.299838125705719,0.29572421312332153,0.3709999918937683,1.7050126393636067,0.35876187682151794,0.36873650550842285,0.36368080973625183,0.33203125,0.0,0.3209700286388397,0.321306049823761,0.3211379647254944,0.3824999928474426,1.7102712014364818,0.3773660361766815,0.38532400131225586,0.3813035190105438,0.2998046875,0.0,0.2893136143684387,0.2929116189479828,0.29110151529312134,0.37049999833106995,1.675043435323806,0.3718143105506897,0.3721233308315277,0.3719687759876251
0.3548368566176471,0.0,0.34595531400512247,0.35217010273652916,0.34903156932662516,0.39940000176429746,1.6097889094125657,0.3960828363895416,0.4013010025024414,0.3986700654029846,0.349609375,0.0,0.3347758948802948,0.3446922302246094,0.33966168761253357,0.4000000059604645,1.603459698813302,0.39232099056243896,0.39388614892959595,0.3931020200252533,0.3583984375,0.0,0.35660630464553833,0.3623059391975403,0.35943350195884705,0.3919999897480011,1.6044715624006967,0.3878510296344757,0.395486056804657,0.3916313350200653,0.3173828125,0.0,0.3075692355632782,0.3111412525177002,0.30934491753578186,0.39800000190734863,1.6215547758435447,0.39466536045074463,0.39839550852775574,0.396521657705307,0.3408203125,0.0,0.33794331550598145,0.3424742817878723,0.3401937186717987,0.4050000011920929,1.6261421706941392,0.4050476551055908,0.40903204679489136,0.4070301055908203,0.3798828125,0.0,0.36409226059913635,0.369465172290802,0.3667590320110321,0.4020000100135803,1.5933163393111456,0.400529146194458,0.409705251455307,0.4050652086734772
0.3718449519230769,0.0,0.36519678510152376,0.3704233788526975,0.3677878677845001,0.420799994468689,1.5751230398813885,0.4194069683551788,0.4223122000694275,0.420852392911911,0.3525390625,0.0,0.34683799743652344,0.35095852613449097,0.348886102437973,0.40849998593330383,1.5874692409757585,0.4044039845466614,0.40513578057289124,0.40476953983306885,0.3828125,0.0,0.37247058749198914,0.3801846206188202,0.3762880563735962,0.42649999260902405,1.5637187030580308,0.42575034499168396,0.42895451188087463,0.427346408367157,0.33984375,0.0,0.33548209071159363,0.33800676465034485,0.3367396891117096,0.41499999165534973,1.586777929275755,0.4138789176940918,0.4174571633338928,0.4156603217124939,0.375,0.0,0.3711092472076416,0.3732481300830841,0.3721756339073181,0.4284999966621399,1.5802676431716434,0.4297736585140228,0.4307643473148346,0.43026840686798096,0.3876953125,0.0,0.3802742063999176,0.3881077766418457,0.38415107131004333,0.4255000054836273,1.557381682925754,0.4232279360294342,0.42924919724464417,0.42621728777885437
0.39903846153846156,0.0,0.38773045860804045,0.39702916603821975,0.3923133680453667,0.43209999799728394,1.5374918574378602,0.42292259335517884,0.433093923330307,0.42794414758682253,0.4111328125,0.0,0.39371344447135925,0.40769481658935547,0.4005821645259857,0.4244999885559082,1.5342623487351432,0.4107702672481537,0.4175771176815033,0.41414573788642883,0.3994140625,0.0,0.3903006315231323,0.396020770072937,0.39313989877700806,0.44200000166893005,1.5155266466594877,0.4312412738800049,0.4454042315483093,0.43820834159851074,0.359375,0.0,0.35576480627059937,0.3544479012489319,0.35510513186454773,0.4375,1.5438938954519847,0.42621946334838867,0.438377320766449,0.4322129189968109,0.416015625,0.0,0.41107553243637085,0.42030104994773865,0.4156371057033539,0.43549999594688416,1.5615213712056477,0.43030062317848206,0.43846049904823303,0.43434226512908936,0.3828125,0.0,0.36648744344711304,0.3782937824726105,0.3722970485687256,0.42100000381469727,1.5322550251370384,0.41608133912086487,0.4256504476070404,0.4208114743232727
0.4081280048076923,0.0,0.39654151980693525,0.40408894878167373,0.40027732115525466,0.449099999666214,1.5108978070910015,0.4397980272769928,0.4494315028190613,0.4445548117160797,0.416015625,0.0,0.40708035230636597,0.4135611951351166,0.41029518842697144,0.4465000033378601,1.5209077634508648,0.4359491765499115,0.4428083002567291,0.43935197591781616,0.404296875,0.0,0.3911568224430084,0.40046167373657227,0.3957545757293701,0.44850000739097595,1.4866015665114871,0.4366818964481354,0.4506922662258148,0.44357648491859436,0.404296875,0.0,0.39330774545669556,0.3970985412597656,0.39519405364990234,0.4560000002384186,1.5137703513342238,0.44394636154174805,0.4553295969963074,0.44956591725349426,0.4130859375,0.0,0.39454227685928345,0.40419942140579224,0.39931246638298035,0.4584999978542328,1.5217055120165386,0.4544069170951843,0.45843005180358887,0.45640963315963745,0.400390625,0.0,0.39446455240249634,0.40046364068984985,0.39744147658348083,0.4359999895095825,1.5115038421418932,0.42800578474998474,0.4398972988128662,0.4338700473308563
0.42240084134615385,0.0,0.41348357384021467,0.4197580424638895,0.41658602540309614,0.4599999964237213,1.4726339396976291,0.4612295925617218,0.4608683228492737,0.46104211211204527,0.4150390625,0.0,0.4070991575717926,0.41454610228538513,0.410788893699646,0.4519999921321869,1.474091575259254,0.454322874546051,0.4473084807395935,0.45078837871551514,0.421875,0.0,0.40592724084854126,0.4186679720878601,0.4121991991996765,0.47999998927116394,1.4566132227579753,0.48087644577026367,0.4833819270133972,0.4821259379386902,0.3994140625,0.0,0.3931002914905548,0.4004116952419281,0.39672228693962097,0.45350000262260437,1.480015962842911,0.45208677649497986,0.451287180185318,0.4516866207122803,0.4267578125,0.0,0.42423659563064575,0.4275355339050293,0.42587968707084656,0.45399999618530273,1.4935482626869565,0.45483189821243286,0.4565200209617615,0.455674409866333,0.43359375,0.0,0.4234657287597656,0.4247313439846039,0.42409756779670715,0.46050000190734863,1.4589006749410478,0.4640299677848816,0.4658440053462982,0.46493521332740784
0.43359375,0.0,0.42164528140654933,0.42742183116766125,0.4245128012620486,0.45699999332427976,1.4759579211946519,0.4423343241214752,0.4585921287536621,0.4503121852874756,0.4296875,0.0,0.4139309525489807,0.41961947083473206,0.4167557954788208,0.44999998807907104,1.4834447380096194,0.4335872530937195,0.4456596374511719,0.4395405650138855,0.4443359375,0.0,0.42845314741134644,0.4353278577327728,0.4318631589412689,0.4569999873638153,1.4596497738172138,0.4422566294670105,0.46070677042007446,0.4512932002544403,0.41015625,0.0,0.40376153588294983,0.40533456206321716,0.40454649925231934,0.45899999141693115,1.4845015889122373,0.44486698508262634,0.4582546353340149,0.4514615833759308,0.4208984375,0.0,0.41417932510375977,0.42093735933303833,0.41753101348876953,0.46149998903274536,1.486978120274014,0.44791117310523987,0.4659537672996521,0.4567543566226959,0.447265625,0.0,0.4359789490699768,0.4411650598049164,0.4385566711425781,0.45750001072883606,1.4652153849601746,0.4430495798587799,0.4623858332633972,0.4525112211704254
