server_fit,server_ev,supernode-2_fit,supernode-2_ev,supernode-5_fit,supernode-5_ev,supernode-4_fit,supernode-4_ev,supernode-1_fit,supernode-1_ev,supernode-3_fit,supernode-3_ev
24.47908091545105,33.791282176971436,9.361783266067505,30.784471035003662,9.374685525894165,27.782785892486572,9.32578706741333,30.783610582351685,9.284884929656982,33.79103183746338,24.380178689956665,33.78998351097107
55.26747703552246,67.55680298805237,43.16524791717529,58.49639129638672,43.150944232940674,61.531201124191284,40.14752411842346,64.50437498092651,43.18093419075012,61.54797029495239,55.17284679412842,67.55613470077515
89.14080929756165,98.47926640510559,77.01701045036316,98.47865343093872,73.97651886940002,95.4702398777008,76.97082614898682,95.46822500228882,76.99927806854248,95.47217869758606,89.04047727584839,98.38894581794739
119.97704982757568,132.21887111663818,110.86108613014221,126.20687079429626,107.88398718833923,129.21368145942688,107.90175771713257,126.25590062141418,107.87192916870117,126.25679540634155,119.8826470375061,132.21823287010193
153.67475867271423,166.00665616989136,141.60399055480957,162.95976567268372,138.60661363601685,159.99721336364746,141.60056376457214,163.00461959838867,141.57197070121765,159.93898248672485,153.57213234901428,166.00603771209717
184.47259330749512,199.80985236167908,175.3443832397461,190.7572865486145,175.35851621627808,190.80703592300415,172.34370875358582,190.81119203567505,175.2820839881897,190.8019609451294,184.3739333152771,199.80927777290344
218.21335005760193,230.52097821235657,206.1744475364685,227.4525625705719,209.1486988067627,227.45512008666992,209.18494319915771,224.50981378555298,209.16823720932007,224.50886487960815,218.12051510810852,230.52038311958313
249.0474705696106,261.3451581001282,242.92469930648804,258.3378095626831,236.85815286636353,255.25689268112183,236.9214150905609,255.3378689289093,239.95220112800598,258.3365099430084,248.9497513771057,261.3445739746094
282.81966638565063,295.11464047431946,270.75654578208923,289.1025619506836,270.7601566314697,289.06230187416077,270.7196066379547,289.0631091594696,270.666827917099,289.06119990348816,282.7250962257385,295.11403632164
316.60313868522644,328.8847839832306,307.45347714424133,325.8831036090851,304.45682406425476,322.8631603717804,301.4718246459961,322.81697392463684,304.3970091342926,325.8810935020447,316.4963409900665,328.8840899467468
347.2520499229431,359.55866265296936,338.2741377353668,353.54898262023926,338.2475483417511,353.55269742012024,338.2211534976959,353.5475203990936,338.27794218063354,353.55068278312683,347.1541790962219,359.55801653862
381.0124304294586,393.29509353637695,365.8850383758545,387.292200088501,365.90040159225464,390.2434825897217,368.84669280052185,390.3083248138428,368.91799092292786,387.3005177974701,380.91763639450073,393.29493260383606
414.82370376586914,427.12785482406616,402.6801826953888,421.1158769130707,402.7044563293457,421.11485743522644,399.67610478401184,421.1168327331543,402.6643044948578,421.1177787780762,414.7161614894867,427.127685546875
448.6049168109894,460.8511290550232,436.45628786087036,454.8861095905304,436.40421748161316,454.88134503364563,436.46704864501953,454.84251284599304,436.4907157421112,454.8842010498047,448.5110065937042,460.85054874420166
482.30092763900757,491.5891590118408,470.1910583972931,488.5855042934418,467.25108075141907,488.5802788734436,467.31808495521545,488.5476243495941,470.34099888801575,488.5751750469208,482.19255113601685,491.58856678009033
513.084184885025,528.4286465644836,500.8682498931885,519.2942442893982,500.96135902404785,519.4100661277771,500.9577329158783,519.4136204719543,500.95369124412537,519.4075872898102,512.9889893531799,528.4281024932861
546.877247095108,559.2166185379028,537.7962737083435,553.2107627391815,537.6818199157715,553.2173421382904,537.7922854423523,553.2215900421143,537.7499356269836,553.2241327762604,546.7821521759033,559.2164521217346
580.7488281726837,593.0675601959229,568.6129281520844,590.0596215724945,565.5901885032654,590.0656089782715,568.5951511859894,587.0496428012848,568.5995631217957,590.054660320282,580.6476140022278,593.0669231414795
614.5180466175079,626.7969090938568,602.3532128334045,623.7649366855621,602.4335758686066,620.755695104599,602.3816199302673,620.7609434127808,602.429319858551,623.7879095077515,614.4236750602722,626.7963042259216
648.2744843959808,660.5058259963989,636.1254048347473,654.5338206291199,636.1516189575195,654.5454971790314,633.143839597702,654.4795470237732,633.1051211357117,654.534627199173,648.1658623218536,660.5052576065063
684.9991092681885,697.2181465625763,669.8878107070923,691.2388455867767,666.7906067371368,691.2132544517517,669.8477067947388,691.2074148654938,669.8839223384857,691.2397644519806,684.9053900241852,697.2175235748291
718.632527589798,730.8564460277557,706.5591084957123,724.9100940227509,706.587366104126,724.9183447360992,706.5266461372375,724.8870117664337,706.5777013301849,724.9149897098541,718.5336737632751,730.8558237552643
752.3145380020142,764.5939931869507,737.2050812244415,758.5901546478271,740.1667680740356,758.5877950191498,737.0970733165741,758.5613422393799,740.1707694530487,758.5251519680023,752.2193112373352,764.5933475494385
782.9609627723694,795.2634453773499,773.9236316680908,789.25439286232,770.9050033092499,789.2455334663391,770.9296243190765,789.2002825737,773.8560719490051,792.2603795528412,782.8597099781036,795.2628428936005
816.6631596088409,825.940856218338,804.7707967758179,822.9387226104736,804.7787256240845,822.9408831596375,804.7829396724701,822.8923480510712,804.7749862670898,822.940089225769,816.5548141002655,825.9406936168671
847.3625016212463,859.5907201766968,838.2576251029968,853.585774898529,835.2599005699158,853.623156785965,835.2477984428406,853.5663697719574,838.1583092212677,853.6211650371552,847.2685673236847,859.5900988578796
880.9946093559265,893.3024716377258,868.9782361984253,887.2917656898499,868.9135143756866,887.28559923172,868.9816634654999,887.302031993866,868.9500074386597,887.2974927425385,880.8931505680084,893.3023157119751
911.6976690292358,923.9579916000366,902.617555141449,917.9195764064789,902.5531253814697,914.912406206131,899.5391941070557,917.9187126159668,902.6217184066772,917.9523129463196,911.6031830310822,923.957503080368
948.4741899967194,963.8239011764526,933.3379371166229,954.8237674236298,933.3543844223022,954.8096642494202,933.2865693569183,954.8210718631744,933.3507153987885,954.8169097900391,948.3807742595673,963.8233070373535
982.2735753059387,994.5530080795288,973.0544176101685,988.5478055477142,973.1405503749847,988.5421116352081,973.1677298545837,988.4943261146545,973.1573173999786,988.5491962432861,982.1666331291199,994.552698135376
1016.1109516620636,1028.4006731510162,1003.8242383003235,1025.334774017334,1000.9557988643646,1022.38791847229,1003.9495794773102,1022.3856534957886,1003.9635918140411,1025.3906948566437,1016.011551618576,1028.400178194046
1049.7922654151917,1062.0229759216309,1040.80472946167,1053.0865552425385,1037.7486069202423,1056.0918333530426,1037.7711839675903,1056.0353112220764,1040.786948442459,1056.0939593315125,1049.6912579536438,1062.0226428508759
1080.4752945899963,1092.7781372070312,1071.3604130744934,1086.776706457138,1068.4894154071808,1089.7780940532684,1071.3806397914886,1086.7756745815277,1068.4857923984528,1086.7394256591797,1080.3789381980896,1092.7779700756073
1114.2503836154938,1129.469361782074,1105.0730199813843,1123.5233752727509,1102.0557069778442,1120.518354177475,1099.1176908016205,1123.4622402191162,1102.1075539588928,1120.5174050331116,1114.1474442481995,1129.4687130451202
1147.9796376228333,1160.2023179531097,1138.8524239063263,1154.2449724674225,1138.8857798576355,1154.174932718277,1138.8685448169708,1154.2439405918121,1138.8480501174927,1154.2457609176636,1147.8769416809082,1160.2017266750336
1181.7065997123718,1194.0498061180115,1166.5692782402039,1188.004490852356,1166.535696029663,1188.0419569015503,1169.6104981899261,1188.0426933765411,1169.549801826477,1188.041094303131,1181.6116557121277,1194.0491440296173
1215.5619883537292,1227.84525680542,1203.3965702056885,1221.8353695869446,1203.4163119792938,1221.7960917949677,1203.4360229969025,1221.7836475372314,1203.4158205986023,1221.836535692215,1215.4569165706635,1227.8446304798126
1249.4836435317993,1261.7665855884552,1234.1402187347412,1255.7570116519928,1237.3339495658875,1255.7516684532166,1237.366509437561,1255.7612462043762,1237.3703963756561,1255.7538633346558,1249.3869216442108,1261.7659788131714
1280.2756986618042,1292.499047279358,1271.0795540809631,1289.548290014267,1271.148996591568,1286.5492763519287,1268.1401312351227,1286.5502436161041,1271.1634542942047,1289.5503826141357,1280.177304983139,1292.498857498169
1314.0047001838684,1326.2706763744354,1301.7762637138367,1320.2114915847778,1301.8076906204224,1320.2881393432617,1301.8567197322845,1320.2936799526215,1301.8404273986816,1320.2980499267578,1313.8554511070251,1326.2700898647308
1347.7401549816132,1360.0283796787262,1335.6380162239075,1357.034865140915,1335.6419658660889,1357.0358588695526,1335.541805267334,1354.0165495872498,1335.5993711948395,1357.0230748653412,1347.6346638202667,1360.0277948379517
1381.4004263877869,1393.6426656246185,1366.3608736991882,1387.6630721092224,1366.3934514522552,1387.6619720458984,1366.3893368244171,1390.671466588974,1369.3897831439972,1387.6639151573181,1381.305172920227,1393.6420483589172
1415.0827803611755,1427.3275396823883,1402.9089782238007,1421.357183933258,1402.963219165802,1421.3458173274994,1399.9003274440765,1421.3605246543884,1402.981609582901,1421.3232808113098,1414.989928483963,1427.3273606300354
1448.7622916698456,1460.9726450443268,1433.6068015098572,1455.0198838710785,1436.6633422374725,1455.0222654342651,1436.6599237918854,1454.9790663719177,1436.6200547218323,1455.0212879180908,1448.6563730239868,1460.9719970226288
1482.4653859138489,1491.7436609268188,1470.2482116222382,1488.7322342395782,1467.250128030777,1488.676698923111,1470.3448979854584,1491.7400562763214,1470.3487763404846,1488.6778168678284,1482.3611750602722,1491.7434749603271
1513.152127981186,1525.435063123703,1501.142986536026,1519.3704793453217,1501.1396789550781,1519.4241490364075,1498.0866434574127,1519.3987896442413,1498.0258629322052,1522.4270675182343,1513.051022529602,1525.4348645210266
1543.8821203708649,1556.1801719665527,1534.9038569927216,1550.1704769134521,1534.7798070907593,1550.1687922477722,1534.9226615428925,1550.1677651405334,1531.7833535671234,1550.169492483139,1543.7877638339996,1556.1795670986176
1577.6367602348328,1586.9619171619415,1565.481472492218,1583.9587616920471,1562.5280787944794,1583.8908405303955,1565.538868188858,1583.9595847129822,1565.5612134933472,1586.961733341217,1577.5419554710388,1586.9303848743439
