server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
156.58510398864746,177.84248971939087,120.60655570030212,165.88754153251648,120.5736391544342,171.8960723876953,156.52871227264404,177.84097266197205,117.51088190078735,165.89330554008484,120.60843300819397,165.89061403274536
229.2395670413971,250.5295922756195,190.102121591568,238.45872020721436,190.1645860671997,238.51996684074402,229.18800616264343,250.52839374542236,190.19729113578796,235.49078035354614,190.18981409072876,235.51017999649048
305.06738209724426,326.39328384399414,262.93954253196716,314.376939535141,265.9607284069061,314.37085604667664,305.00786566734314,326.3921353816986,262.9147951602936,314.31753611564636,262.92525911331177,311.3672184944153
374.83820819854736,399.18470549583435,338.78559589385986,384.16786766052246,338.75090861320496,384.1607151031494,374.78203105926514,399.1835153102875,341.65106177330017,384.1561417579651,338.7906014919281,381.14675283432007
447.63811922073364,468.97454953193665,411.49879574775696,456.97112703323364,414.51968026161194,453.9639027118683,447.5706489086151,468.9734561443329,411.4774601459503,456.98164081573486,417.51965832710266,456.9772653579712
520.447988986969,544.7197506427765,481.33039593696594,529.6497223377228,481.3533024787903,529.7073788642883,520.3878650665283,544.718567609787,481.36755442619324,529.648690700531,481.3880271911621,526.7020189762115
596.0544188022614,614.3044583797455,560.0342979431152,605.3853323459625,557.0368986129761,605.2928068637848,595.9997889995575,614.3037283420563,554.024373292923,605.3801062107086,556.9969460964203,602.3783082962036
665.7487189769745,684.017963886261,629.6001226902008,680.969964504242,626.5525200366974,675.004604101181,665.6862325668335,684.0167806148529,626.6160507202148,674.9697070121765,626.6059551239014,674.9926135540009
732.4270405769348,756.643949508667,699.3589131832123,741.7152149677277,696.4101762771606,741.7306780815125,732.3738768100739,756.6432161331177,696.372076511383,741.7254569530487,693.3472242355347,741.7191200256348
808.1471884250641,832.4326484203339,768.951902627945,817.3660316467285,769.0439076423645,817.4188361167908,808.0794177055359,832.4315047264099,769.0012710094452,817.3611209392548,769.0409033298492,814.4110860824585
