server_fit,server_ev,supernode-5_fit,supernode-5_ev,supernode-1_fit,supernode-1_ev,supernode-3_fit,supernode-3_ev,supernode-2_fit,supernode-2_ev,supernode-4_fit,supernode-4_ev
27.930630683898926,37.231337547302246,9.385443210601807;18.603419065475464;27.8763370513916,37.23055934906006,9.363247871398926;15.581990480422974;27.873107194900513,34.15871334075928,21.421919345855713,37.225159883499146,12.383162260055542;21.583285093307495,34.218252182006836,12.396685361862183;21.616092443466187,34.16359233856201
62.10893988609314,74.41191720962524,43.517388582229614;52.82628059387207;62.05305814743042,68.40122818946838,46.53484535217285;55.82654118537903,68.40243029594421,55.593345642089844,74.41128993034363,43.57944464683533;52.82628417015076;59.0380642414093,68.40026664733887,46.59362435340881;55.78894877433777,71.40461754798889
93.1598756313324,105.47517991065979,83.7232358455658;93.09033131599426,99.47380638122559,83.84373998641968;93.09033608436584,99.47941470146179,92.88200974464417,105.47499632835388,83.82767963409424;93.09033489227295,99.48425221443176,80.76401281356812;93.02781772613525,99.48925065994263
124.28746628761292,136.58697271347046,114.97325491905212;121.23256587982178,130.5780520439148,111.84915256500244;124.17768859863281,133.58571767807007,123.92747688293457,136.5863597393036,114.97325897216797;124.23713684082031,133.50725722312927,114.94564270973206;124.21764945983887,130.57704997062683
161.49386477470398,170.7917811870575,145.9388439655304;155.17017483711243,167.77924942970276,142.86205077171326;152.16562032699585;161.41995930671692,167.78052520751953,155.0059711933136,170.7858726978302,145.90059781074524;155.148334980011,170.7911515235901,142.9429066181183;152.16562342643738;161.43235731124878,167.78128862380981
189.46674990653992,201.75805234909058,180.18634152412415;186.40240716934204,195.7048454284668,180.1144802570343;189.4169111251831,195.70392489433289,189.14098834991455,201.7574212551117,180.0803165435791;189.40154671669006,198.75388503074646,177.13479256629944;189.36811590194702,195.7457344532013
220.4939727783203,232.77635884284973,211.03779077529907;220.3094446659088,229.71148896217346,211.17750072479248;217.4939730167389,226.76905608177185,220.14095830917358,232.7759165763855,211.177503824234;220.4438774585724,226.7059600353241,211.12170720100403;220.41607189178467,226.76799750328064
251.4930124282837,260.7776758670807,242.22345185279846;251.43894982337952,257.7345805168152,242.2319676876068;251.44317603111267,257.7809507846832,251.26961374282837,260.777006149292,242.09304022789001;251.37800216674805,257.73287773132324,239.0508451461792;251.28897261619568,257.77562284469604
288.8601641654968,301.1029031276703,267.2160613536835;279.518527507782;288.8104598522186,295.0933241844177,270.3021755218506;276.49605083465576;288.74902176856995,298.1331133842468,282.2221927642822,301.1023063659668,270.1623160839081;279.4708878993988;288.7816872596741,295.09223437309265,270.3084309101105;279.51853108406067;288.8104555606842,295.1286437511444
319.9196300506592,332.204794883728,310.56390357017517;316.832115650177,326.19776725769043,310.5639081001282;319.86073875427246,329.1468036174774,319.489098072052,332.20464611053467,310.4413502216339;319.74705839157104,326.19666290283203,307.45103788375854;319.6685438156128,326.19488501548767
350.9291250705719,363.2115387916565,341.50237679481506;350.8178596496582,357.2027237415314,341.66699147224426;350.862770318985,357.1164457798004,350.4926390647888,363.2109513282776,341.6754608154297;350.8783905506134,357.2013783454895,341.5436131954193;350.8523795604706,357.19903659820557
381.94846081733704,394.1840693950653,369.6939775943756;381.7612519264221,388.2293210029602,372.71988010406494;381.89801359176636,391.23269033432007,381.68030047416687,394.1834478378296,372.5340015888214;381.7799608707428,388.18315172195435,372.6643934249878;378.9083569049835,391.2371311187744
419.15198278427124,428.4906792640686,403.57370257377625;412.7908329963684,425.4862151145935,400.5536262989044;409.8513913154602;416.05578231811523,425.4894027709961,412.58353185653687,428.4905161857605,403.4353904724121;412.755583524704,425.48833203315735,400.5536217689514;409.84047055244446;419.0685873031616,425.40727257728577
456.4499475955963,471.7459759712219,437.784574508667;444.08639550209045;456.3393042087555,462.7367706298828,437.9185690879822;447.1721775531769;456.4003937244415,462.73503828048706,449.94993448257446,471.7449154853821,434.90639758110046;447.0553915500641;456.36396384239197,462.73790550231934,437.93396615982056;447.20133781433105;456.3838074207306,462.7386620044708
499.71099758148193,509.0802552700043,478.2060685157776;487.4589776992798;496.6713593006134,506.0731747150421,481.23090720176697;490.45077443122864;499.651002407074,509.06895542144775,493.1045033931732,509.07967805862427,478.22729659080505;487.44209003448486;493.66734075546265,506.0618109703064,481.20273089408875;490.454665184021;499.6274063587189,505.9360616207123
527.8671221733093,540.1664590835571,518.4333174228668;524.7515549659729,534.1547026634216,518.5413510799408;527.8021838665009,531.153627872467,527.4833037853241,540.165858745575,518.3459503650665;527.7341558933258,534.1616506576538,518.5413553714752;527.8178567886353,534.0957386493683
561.8485054969788,574.1297104358673,549.5292348861694;561.7945935726166,568.117927312851,552.5397698879242;561.7981216907501,568.118723154068,558.5388658046722,574.129054069519,549.4810185432434;558.7800085544586,568.1208086013794,549.4863972663879;558.7355816364288,568.1197814941406
592.9351360797882,605.2378671169281,583.5731296539307;592.8855736255646,599.2285540103912,580.5135457515717;592.8855719566345,602.2291059494019,592.5784282684326,605.2372963428497,583.5731325149536;592.885568857193,602.2328641414642,583.5218369960785;592.8401303291321,602.2312161922455
630.0373096466064,639.3852055072784,611.5490913391113;620.7609674930573;629.985536813736,636.377534866333,617.5981345176697;626.8657591342926,636.3642621040344,623.5249664783478,639.3850064277649,617.6037456989288;626.8272171020508,636.3802042007446,611.4973382949829;620.7897741794586;626.9801619052887,636.3843016624451
667.3746516704559,679.6597111225128,645.7274627685547;657.9241580963135;667.1355729103088,673.6481850147247,648.7877054214478;658.0556457042694;667.3150322437286,673.6465580463409,660.8124892711639,679.659122467041,648.762597322464;658.0283131599426;667.3114113807678,673.6473484039307,648.6432218551636;657.8981692790985;664.1177685260773,673.645571231842
704.6479687690735,716.9488484859467,688.9666991233826;695.4079613685608;701.5927317142487,710.9521744251251,689.1724486351013;698.4861888885498,710.9472534656525,698.1170966625214,716.9482049942017,689.1724457740784;698.4616181850433,710.9425029754639,689.115825176239;695.3942837715149;704.5975031852722,710.8669261932373
735.6287045478821,747.963166475296,726.2309753894806;735.5485346317291,741.9424924850464,726.2472398281097;735.4951560497284,744.8626389503479,735.3028876781464,747.962532043457,726.3707492351532;735.5782902240753,744.954213142395,726.359701871872;732.5759551525116,744.9480855464935
766.6785230636597,778.9604253768921,757.3511612415314;763.6272168159485,772.8891561031342,757.2887127399445;766.6089470386505,775.9506545066833,766.290858745575,778.9598383903503,757.2195560932159;766.6247131824493,772.9437761306763,757.3511583805084;766.6286950111389,772.8951108455658
