server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
784.2996056079865,802.6305775642395,768.8010787963867;784.2443544864655,790.6130003929138,768.7629928588867;781.200957775116,793.6156685352325,768.8289439678192;781.1968295574188,793.6236155033112,768.8164911270142;784.2408800125122,802.6293525695801,774.845056772232,799.6280961036682
827.4703114032745,836.7844154834747,818.086510181427,836.6944389343262,815.0555665493011;827.3665316104889,833.7066035270691,814.9318156242371;827.3222351074219,836.7833149433136,815.0605714321136;827.361967086792,833.7770819664001,815.0403592586517;824.3379080295563,836.7799804210663
861.6698112487793,870.96067070961,849.337877035141,870.931036233902,849.2700703144073;861.6150448322296,870.8886635303497,849.2865326404572;861.611278295517,870.9595172405243,849.2347500324249;861.5814914703369,870.9546935558319,846.280193567276;861.5777904987335,870.9492583274841
895.7148070335388,905.0693280696869,883.3347954750061;895.6169118881226,905.0489189624786,883.2890884876251;895.6339592933655,905.0681183338165,886.3435959815979,905.0671210289001,883.3318791389465;895.6498477458954,902.0442423820496,883.3008515834808;895.6613745689392,905.0604541301727
935.7622990608215,945.0455961227417,917.4518139362335;932.727293252945,942.0220487117767,920.566157579422,945.0399992465973,917.456595659256;932.7451224327087,945.0342178344727,920.4132595062256;935.710857629776,944.9778156280518,917.3795990943909;929.696005821228,945.0444014072418
969.9066772460938,979.213241815567,960.4145746231079,979.1331181526184,957.4482836723328;969.7211351394653,976.2025356292725,957.4151709079742;969.792985200882,979.2120261192322,957.4643661975861;969.8199579715729,979.1993837356567,954.4066197872162;969.8237380981445,976.2037122249603
1007.1434433460236,1016.5506746768951,991.7781944274902,1016.5389635562897,991.6907956600189;1004.0456504821777,1016.5494456291199,991.7360134124756;1004.0769326686859,1016.5434899330139,991.7396619319916;1007.0789639949799,1016.5324203968048,991.6946454048157;1001.0174539089203,1016.5138056278229
1041.3464636802673,1050.657033920288,1028.8608629703522;1041.2564554214478,1050.6519720554352,1028.8882284164429;1041.294919013977,1050.5967257022858,1028.9916822910309,1050.6539738178253,1028.937034368515;1041.2293646335602,1050.656114578247,1025.9263663291931;1041.2911870479584,1047.6523275375366
1081.3067407608032,1093.6134009361267,1063.0177719593048;1081.25168800354,1090.5940189361572,1062.9967608451843;1081.1917810440063,1087.5650825500488,1066.1355979442596,1093.6121706962585,1065.920224905014;1078.2212073802948,1087.603283405304,1062.9646246433258;1075.2338483333588,1090.5690882205963
1121.374746799469,1130.6457164287567,1106.024777173996;1118.3405787944794,1130.6445705890656,1105.94202542305;1121.3230357170105,1127.5622069835663,1109.009994506836,1130.639899969101,1105.9732012748718;1118.3347733020782,1130.6338982582092,1103.0107107162476;1118.353542804718,1127.6292870044708
1161.4138658046722,1170.720878124237,1142.9739096164703;1158.3381776809692,1170.648324728012,1143.018402338028;1161.3569476604462,1167.7091615200043,1146.0028030872345;1155.336611032486,1170.7195551395416,1146.0544345378876,1170.6536922454834,1143.0183951854706;1155.2955241203308,1170.712928533554
1195.5781543254852,1204.8887152671814,1183.1964750289917;1195.5143043994904,1204.8723604679108,1183.1847832202911;1195.4407505989075,1204.8828418254852,1183.2605481147766,1204.887531042099,1183.2239172458649;1192.4882442951202,1204.8180639743805,1180.0561254024506;1195.5028324127197,1204.8783922195435
1232.7855882644653,1242.0632348060608,1220.26491355896,1242.0624446868896,1217.1967437267303;1229.5956547260284,1242.0601887702942,1217.2655537128448;1232.7287912368774,1239.0587508678436,1217.2520217895508;1232.5977749824524,1242.0610494613647,1214.2667489051819;1229.5126674175262,1239.060446023941
1266.7737503051758,1276.089281320572,1254.3114194869995;1266.7220873832703,1276.06711602211,1254.3025925159454;1266.7093858718872,1276.0752737522125,1254.3990654945374;1266.6859095096588,1276.070681810379,1257.3957653045654,1273.0783936977386,1254.3742837905884;1263.6811010837555,1276.0880479812622
1303.7169239521027,1312.999681711197,1288.3635675907135;1303.6522614955902,1312.9867498874664,1288.4312145709991;1303.65225481987,1312.993042230606,1291.5347578525543,1309.980548620224,1291.3420531749725;1303.6522586345673,1312.9324660301208,1285.455093383789;1303.6625761985779,1312.9980442523956
1340.8541021347046,1350.1677992343903,1328.400382757187;1340.7581670284271,1350.1658482551575,1325.3934631347656;1340.7539956569672,1350.166600227356,1325.36940741539;1340.7494008541107,1347.0911989212036,1328.447212934494,1350.1546940803528,1322.4060490131378;1340.7088434696198,1347.1480176448822
1377.9135432243347,1390.1277585029602,1359.4982783794403;1377.804045677185,1387.1908440589905,1365.6104142665863,1390.1268773078918,1365.5712385177612;1374.8052711486816,1387.1802780628204,1362.5019805431366;1377.8481798171997,1387.186024904251,1362.5247130393982;1374.8487253189087,1387.1224510669708
1417.9071245193481,1427.2092616558075,1402.5376222133636;1414.870735168457,1427.2058680057526,1402.4854052066803;1417.8545475006104,1424.2059910297394,1402.5092487335205;1414.8663301467896,1424.2039959430695,1402.579640865326,1427.207762479782,1402.4380640983582;1414.8194489479065,1427.20849275589
1451.8982503414154,1461.1974682807922,1439.583063840866;1451.8493678569794,1461.185711145401,1439.579449415207;1451.7692732810974,1461.1962161064148,1445.5399825572968,1461.1911828517914,1436.4743678569794;1451.8114290237427,1461.1214258670807,1436.533103466034;1451.8461511135101,1458.1787588596344
1489.0495507717133,1498.3760521411896,1473.7226731777191;1488.9993300437927,1498.3590960502625,1473.703034877777;1488.9814713001251,1498.364957332611,1473.8121311664581,1498.2793827056885,1473.671362876892;1486.1867020130157,1498.3748688697815,1473.7173974514008;1483.0437710285187,1498.3703730106354
1526.1165554523468,1535.4673693180084,1513.7816257476807,1535.453092098236,1513.7360167503357;1523.0064301490784,1535.4642570018768,1510.724823474884;1526.0418910980225,1535.4661617279053,1510.654976606369;1526.009784936905,1535.3740284442902,1507.7156789302826;1526.064034461975,1532.4495277404785
1563.1931402683258,1572.4838559627533,1547.8208920955658;1560.0598409175873,1572.4202435016632,1547.7881863117218;1563.1295049190521,1569.4118764400482,1547.705900669098;1560.1106569766998,1572.4819779396057,1547.7995357513428;1560.1268763542175,1572.4830102920532,1547.873194694519,1572.4783885478973
1597.3880813121796,1606.6973991394043,1584.78373837471;1597.334095954895,1606.696184873581,1587.8044946193695,1606.6774725914001,1584.8155019283295;1597.3307762145996,1606.6901371479034,1584.7247807979584;1597.2962183952332,1606.6845135688782,1584.739972114563;1594.2931325435638,1606.6791224479675
1634.3991966247559,1643.6875321865082,1622.0762872695923;1634.2792472839355,1643.679414987564,1621.9999668598175;1634.3452105522156,1643.6726052761078,1622.113774061203,1643.6863334178925,1619.0460057258606;1631.3499627113342,1643.5996315479279,1618.9878268241882;1634.3088948726654,1640.6648404598236
1671.5307867527008,1680.7753083705902,1656.0587894916534;1671.4587666988373,1680.7725460529327,1656.023056268692;1671.47984623909,1680.7380197048187,1659.1518003940582;1671.4629211425781,1680.7346346378326,1659.1897008419037,1680.7357711791992,1656.02676820755;1668.4228501319885,1680.7744069099426
1714.443641424179,1723.7825939655304,1696.1031992435455,1723.7813522815704,1693.0146391391754;1708.3213078975677,1723.7009856700897,1696.0511379241943;1705.3718564510345,1723.7033064365387,1693.097368478775;1714.3931272029877,1720.7737290859222,1690.0809836387634;1708.3715977668762,1720.7762994766235
1748.789291858673,1761.0929465293884,1736.2027974128723;1748.7112996578217,1758.0780861377716,1739.1698606014252,1758.0813808441162,1736.2088067531586;1748.7040991783142,1761.0921099185944,1736.14306306839;1748.6992602348328,1761.0265724658966,1736.2027933597565;1748.6611602306366,1761.090096950531
1785.9061727523804,1795.2306723594666,1773.4544360637665;1785.760452747345,1795.2246162891388,1773.4962575435638,1795.1479177474976,1773.386721611023;1785.7798104286194,1795.219331741333,1773.4243986606598;1785.7930924892426,1795.2294049263,1770.3507556915283;1785.8101336956024,1792.1379086971283
1820.261375427246,1832.528745174408,1807.7998404502869;1820.2073845863342,1832.5275540351868,1807.7796895503998;1820.1744647026062,1829.4581809043884,1810.789193868637,1829.5212845802307,1807.4966428279877;1820.1944999694824,1826.4600045681,1807.8104403018951;1820.2041425704956,1829.5222160816193
1857.392996788025,1866.659871339798,1844.9868183135986;1857.2799816131592,1863.6546349525452,1844.9868252277374;1857.2523634433746,1866.658729314804,1844.9158580303192;1857.3237726688385,1866.5931680202484,1848.009140253067,1866.6021349430084,1844.9868223667145;1857.3084597587585,1863.6512970924377
1891.4218273162842,1900.7820119857788,1879.0536136627197;1891.344791650772,1900.7811522483826,1879.0343294143677;1891.370266199112,1900.7780423164368,1882.0408618450165,1900.773931980133,1878.934858083725;1891.3278048038483,1900.7702777385712,1879.0191910266876;1888.3597900867462,1900.7796893119812
1925.7870671749115,1935.0661716461182,1913.371668100357;1925.7195446491241,1935.0653808116913,1910.34894657135;1925.7240891456604,1935.064561367035,1913.3679797649384;1925.6916959285736,1935.0132400989532,1916.3594048023224,1934.9941453933716,1910.0993752479553;1925.6328246593475,1932.0586676597595
