server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-5_fit,supernode-5_ev,supernode-4_fit,supernode-4_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev
21.482760906219482,30.778075695037842,12.331005573272705,30.77615261077881,6.358357191085815,27.771958112716675,9.351246118545532,27.770662307739258,9.30128812789917,27.772666692733765,21.37915873527527,30.77769112586975
52.24390625953674,61.523125886917114,40.06127047538757,55.51901316642761,37.04507827758789,58.49033856391907,37.1447319984436,58.515480041503906,40.150293588638306,58.4955780506134,52.14942502975464,61.52293872833252
83.07279586791992,92.36274552345276,73.86847805976868,92.36241245269775,70.91439390182495,89.35874342918396,70.93839740753174,89.34024262428284,70.94968509674072,92.342698097229,82.97429275512695,92.34131908416748
113.85016989707947,123.14954471588135,101.74708151817322,120.1457507610321,101.7427487373352,120.14459466934204,101.781893491745,120.13523197174072,101.77827048301697,123.14912581443787,113.75550389289856,123.07735300064087
144.63926553726196,156.92273831367493,132.52734661102295,150.91547346115112,132.57916688919067,150.9458544254303,132.57564234733582,150.91010403633118,132.5402684211731,150.94344830513,144.53585290908813,156.92217302322388
178.42205238342285,187.71713304519653,166.29310131072998,184.63723945617676,166.310546875,187.71694779396057,163.26621627807617,187.63787293434143,163.22521495819092,187.71614050865173,178.32572627067566,187.71509289741516
212.21865606307983,224.52010822296143,197.06603264808655,218.51406598091125,194.0220365524292,218.51319551467896,197.08513402938843,218.51209354400635,197.09776496887207,218.51515412330627,212.11907267570496,224.51966309547424
245.96778893470764,255.26630783081055,233.93393802642822,252.26145267486572,233.9148108959198,252.2673099040985,233.94390892982483,252.25776839256287,233.9620041847229,252.2543179988861,245.8705770969391,255.2656123638153
276.70681595802307,286.00570130348206,264.680114030838,282.99605655670166,264.6403000354767,282.99892497062683,264.67030096054077,282.99705743789673,264.6662256717682,282.99819564819336,276.6129033565521,286.00513553619385
307.53497648239136,316.8458206653595,295.3912761211395,313.8429651260376,295.38727593421936,316.84526538848877,292.3372480869293,316.8437445163727,295.38727927207947,313.8409957885742,307.4249675273895,313.8417389392853
338.3419122695923,350.63298630714417,326.25896096229553,344.62578415870667,323.22258496284485,344.6246728897095,326.25895714759827,347.624169588089,326.2221269607544,344.6238474845886,338.24430680274963,350.63236355781555
369.1663541793823,381.5100955963135,360.0303041934967,375.5004415512085,360.0336163043976,372.50411200523376,359.96273374557495,375.50735211372375,360.03766083717346,375.5062084197998,369.06952953338623,381.50947093963623
403.01963472366333,412.3115267753601,393.92886114120483,412.3005168437958,390.9235129356384,409.2947998046875,390.9292845726013,409.2938959598541,390.8802478313446,412.3063681125641,402.92026376724243,412.31095576286316
430.7922782897949,440.0817050933838,421.7453525066376,437.06766629219055,418.71720266342163,437.07868790626526,421.74083185195923,437.0615510940552,418.71071314811707,437.0724265575409,430.696147441864,440.0815052986145
461.6422972679138,470.93254494667053,449.49251437187195,470.929306268692,449.50855565071106,467.9248306751251,449.50465536117554,470.9323716163635,449.47826170921326,467.92381405830383,461.53273582458496,470.93122720718384
492.3565237522125,501.6837885379791,480.2763149738312,495.61600279808044,480.22219228744507,498.68156695365906,480.25154209136963,498.6902894973755,480.27270007133484,498.6856210231781,492.26136779785156,501.6835734844208
523.0994384288788,532.4086337089539,511.0547728538513,529.4158537387848,507.99066138267517,529.4182856082916,511.05869245529175,529.411857843399,511.0147542953491,529.4202516078949,523.0068597793579,532.4083731174469
553.8465104103088,566.1357021331787,541.6881053447723,560.1252715587616,541.7820587158203,560.1279172897339,541.7571182250977,560.1260001659393,541.7820544242859,560.1271045207977,553.7498362064362,566.1351342201233
584.5675892829895,593.9058513641357,575.519994020462,590.9027118682861,572.4696173667908,590.9059336185455,575.519998550415,590.8777928352356,578.4994776248932,590.8967580795288,584.4737341403961,593.9052300453186
