server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
802.7583072185516,811.9920923709869,793.4678854942322;802.6136162281036,808.9831008911133,793.5391356945038;802.697202205658,808.9293744564056,793.5052003860474;802.6755945682526,808.9301710128784,793.3637945652008;799.5265870094299,811.9915039539337,793.5914144515991,808.9820363521576
830.6180307865143,836.89519572258,821.3675811290741;830.5166935920715,836.8946328163147,818.2206206321716;827.4191527366638,836.8330590724945,821.2285439968109;830.4362726211548,836.8851609230042,821.4402768611908,836.8897006511688,821.3915112018585;830.5330584049225,836.8789584636688
855.4900908470154,864.7535457611084,846.1963267326355;855.3552050590515,864.7525901794434,846.2866170406342;855.4385514259338,864.7533645629883,846.2602827548981;855.4013433456421,861.7450206279755,846.110237121582;855.3106691837311,861.7460083961487,846.3301477432251,861.7441668510437
883.3450906276703,892.6091933250427,874.1118881702423;883.2783799171448,889.5996341705322,874.162469625473;883.2948007583618,892.5489485263824,874.070725440979;883.2651674747467,889.6005458831787,874.2034449577332,892.6086037158966,871.0685906410217;880.2236082553864,889.5987684726715
911.3387005329132,920.6218819618225,902.0500011444092;911.2446575164795,917.5694389343262,904.9717395305634,920.6213321685791,901.93816614151;911.116043806076,917.6122870445251,901.9917862415314;911.1976861953735,917.6132214069366,902.0927412509918;911.288459777832,917.5560922622681
939.2952854633331,948.5345005989075,930.0785028934479;939.2344343662262,948.5339076519012,926.9516952037811;936.1099536418915,945.5283622741699,929.970458984375;939.1726412773132,945.4902799129486,930.0214779376984;939.2087063789368,945.5275127887726,930.1357436180115,948.4983658790588
967.1324381828308,973.4116926193237,957.9054927825928;967.0789713859558,973.4070823192596,957.8052978515625;967.0011644363403,973.401668548584,954.8478920459747;964.1666038036346,973.3363544940948,957.8869681358337;967.0650732517242,973.4061117172241,957.98095703125,973.4110794067383
992.0258479118347,1001.2928760051727,985.7025933265686,1001.2865824699402,982.6796319484711;991.9093074798584,998.2222573757172,982.7559905052185;991.9524481296539,998.2798557281494,982.8137974739075;991.9751870632172,998.2211668491364,982.6552584171295;991.8401865959167,1001.2922918796539
1020.0180814266205,1029.2640218734741,1010.6670250892639;1019.9649589061737,1029.2109248638153,1010.6494107246399;1019.9615728855133,1026.2027173042297,1010.7370738983154,1026.2592470645905,1010.5668931007385;1019.7605092525482,1026.2583260536194,1007.6262946128845;1016.7992894649506,1029.2636516094208
1047.8654522895813,1057.1416926383972,1038.6036009788513;1047.781766653061,1054.1295537948608,1038.7053682804108,1057.1355323791504,1038.6641671657562;1047.8143074512482,1057.0766439437866,1038.5546779632568;1047.7257924079895,1057.0811161994934,1035.5645546913147;1044.804281949997,1057.1411092281342
1075.8242073059082,1082.063012599945,1066.608493566513;1075.765699148178,1082.0521612167358,1066.6544914245605,1082.0252511501312,1066.4960856437683;1075.6814541816711,1082.020009279251,1066.5499329566956;1075.7420632839203,1082.0574715137482,1063.4459149837494;1072.606606721878,1082.0623548030853
1100.74356341362,1106.9956543445587,1091.4108097553253;1097.6891832351685,1106.9771993160248,1091.4782981872559,1106.974934577942,1091.343368768692;1100.67023396492,1106.992244720459,1091.4349250793457;1100.691409111023,1106.9819686412811,1088.3738646507263;1097.6569421291351,1106.9953482151031
1125.4921951293945,1131.7708251476288,1116.26584649086;1125.4217638969421,1131.6922671794891,1113.3452734947205;1122.5409536361694,1131.7674391269684,1116.3382501602173;1125.4412858486176,1131.76313829422,1113.3599383831024;1122.563980102539,1131.7703323364258,1116.3561508655548,1131.7571995258331
1150.3903739452362,1159.621526479721,1141.243574142456,1156.5596363544464,1141.2003071308136;1147.3376815319061,1159.620922088623,1141.1497871875763;1150.339212179184,1156.6140358448029,1141.123572587967;1150.3259825706482,1156.5580949783325,1141.02193069458;1150.216724395752,1156.6130394935608
1178.1738078594208,1187.375482082367,1168.992620229721;1178.117846250534,1184.3909318447113,1168.823213815689;1175.03861618042,1187.375291109085,1168.9504895210266;1178.1000895500183,1184.3333625793457,1168.8817782402039;1178.0715117454529,1184.3900735378265,1169.0303723812103,1184.391653060913
1205.8573782444,1215.0798699855804,1193.641497373581;1202.8405873775482,1215.0793449878693,1196.6486518383026;1205.750286579132,1212.0744805335999,1193.7582020759583;1202.9276902675629,1212.0724067687988,1196.6698725223541,1212.0732898712158,1193.7285461425781;1202.8996412754059,1212.0006740093231
1233.6005294322968,1242.8885924816132,1224.4008779525757;1230.5398004055023,1242.8884122371674,1224.453017950058,1239.8279180526733,1221.3518779277802;1230.5095419883728,1236.8861417770386,1224.3506755828857;1233.548756122589,1239.828872680664,1224.3299894332886;1230.4810824394226,1239.8877656459808
1261.48437666893,1267.734869480133,1252.0703809261322;1258.2868757247925,1267.661520242691,1252.2739653587341;1261.433470249176,1267.7343175411224,1252.3263306617737,1267.7292096614838,1252.250143289566;1261.4163269996643,1267.7245690822601,1252.1420788764954;1261.3078854084015,1267.6658809185028
1289.3603610992432,1298.6244740486145,1277.1483664512634;1289.3060052394867,1298.6238346099854,1277.1740419864655;1286.3032684326172,1298.6193494796753,1277.2125310897827,1295.5516319274902,1276.9665994644165;1286.2320857048035,1295.6112551689148,1277.0127401351929;1286.2656815052032,1298.6089844703674
1317.2175147533417,1323.4665067195892,1307.9394018650055;1317.1523263454437,1323.4609231948853,1307.9649739265442;1317.1655058860779,1323.398001909256,1307.85719704628;1314.0811245441437,1323.4551005363464,1308.024663925171,1323.426913022995,1304.917356967926;1314.0963084697723,1323.4658839702606
1342.17489528656,1351.4031066894531,1332.7130465507507;1342.0373845100403,1351.4028425216675,1332.7860548496246;1342.070564031601,1348.3426480293274,1333.0162789821625,1348.3775370121002,1329.8076560497284;1339.0376002788544,1348.401079416275,1329.7712824344635;1339.0504586696625,1348.4019787311554
1369.9923644065857,1376.2885053157806,1360.8356795310974,1376.2194538116455,1360.7813625335693;1369.9381053447723,1376.2833080291748,1360.5951244831085;1369.8235476016998,1376.218637228012,1360.6907176971436;1369.8580720424652,1376.2778849601746,1360.7118322849274;1366.9077892303467,1376.2879254817963
1394.920248746872,1404.1532537937164,1385.5271563529968;1394.7513179779053,1401.1101877689362,1385.7783749103546,1401.1089961528778,1385.7224032878876;1391.8662059307098,1401.1457998752594,1385.6910302639008;1394.8696975708008,1401.128753900528,1385.5937478542328;1394.7963380813599,1404.1525964736938
1425.7229669094086,1435.1694707870483,1413.515662908554;1422.684894323349,1432.1598415374756,1413.4948649406433;1425.6669921875,1435.1687788963318,1413.398506641388;1422.5078043937683,1432.1617534160614,1413.6015057563782,1434.943240404129,1410.3965740203857;1419.6245155334473,1432.1607689857483
1453.6946139335632,1459.9382948875427,1444.4102413654327;1453.5084505081177,1459.8997948169708,1444.553840637207,1459.9377868175507,1441.529634475708;1450.6680834293365,1459.8684422969818,1444.5287382602692;1453.6426963806152,1459.9335100650787,1441.4187705516815;1450.5831673145294,1459.927711725235
1478.5929353237152,1487.8321986198425,1469.223902463913;1478.441281080246,1487.8316566944122,1469.4205536842346,1484.8240072727203,1469.2539055347443;1478.4972524642944,1484.7784178256989,1469.3326625823975;1478.5144562721252,1484.7673287391663,1469.3758516311646;1478.5336019992828,1484.8250370025635
1509.2451951503754,1518.4565963745117,1497.125925540924;1506.3529040813446,1515.5063242912292,1500.0848259925842;1509.1913652420044,1518.4564430713654,1497.0844168663025;1506.2878956794739,1515.5041997432709,1500.1428582668304,1518.4553887844086,1497.1948573589325;1506.378077507019,1515.5051536560059
1537.048489332199,1546.2797753810883,1527.7598943710327;1536.9939403533936,1543.2723534107208,1527.6902368068695;1536.8854775428772,1543.2108466625214,1527.6664078235626;1533.847582578659,1546.2791774272919,1527.8604261875153,1543.2712979316711,1527.8188619613647;1536.9975578784943,1543.2732284069061
1564.7526910305023,1573.996596813202,1555.6279635429382,1570.9227893352509,1552.627696275711;1561.8227038383484,1573.9906504154205,1552.598525762558;1561.7867743968964,1573.9959630966187,1555.5549767017365;1564.6984736919403,1570.9825901985168,1552.5386819839478;1561.7275784015656,1570.923931837082
1592.68914270401,1601.9122862815857,1583.4636561870575;1592.6268861293793,1598.8515059947968,1583.414900302887;1592.6356885433197,1601.9121441841125,1586.3477935791016,1601.9111366271973,1583.3593392372131;1592.5965888500214,1598.8495655059814,1583.314386844635;1589.4833662509918,1598.906506061554
1623.6018891334534,1632.8358175754547,1611.2955393791199;1620.4440109729767,1629.8199093341827,1611.4232177734375,1632.8352694511414,1611.383595943451;1623.5426218509674,1629.8210575580597,1611.2548232078552;1623.4205055236816,1632.8283512592316,1611.3349142074585;1620.4984829425812,1632.8305349349976
1651.5690121650696,1657.8051669597626,1642.0423746109009;1651.1438035964966,1657.8022456169128,1642.350513458252;1651.4964604377747,1657.7473723888397,1642.4219267368317,1657.8030843734741,1642.3740541934967;1651.519324541092,1657.805019378662,1639.0455358028412;1648.402342557907,1657.8041608333588
1676.4376993179321,1685.6108875274658,1667.1896965503693;1676.3638248443604,1682.6024615764618,1667.230493068695;1673.3756840229034,1685.6102933883667,1667.0838329792023;1673.3018190860748,1682.6411528587341,1667.2796697616577,1682.6420550346375,1667.1460328102112;1676.3293125629425,1682.603401184082
1704.2378959655762,1710.523244380951,1695.032657623291;1704.1822655200958,1710.4685804843903,1694.9380407333374;1701.1060616970062,1710.5205359458923,1695.0084671974182;1704.1552548408508,1710.5230588912964,1695.0851378440857,1710.4716262817383,1691.910894870758;1701.0554084777832,1710.5219428539276
1732.0165877342224,1741.25692486763,1719.8838782310486;1729.0299451351166,1741.1951863765717,1719.752918958664;1731.9654986858368,1741.2563745975494,1719.9396240711212,1738.1863873004913,1719.8078076839447;1725.9966168403625,1738.2455396652222,1719.7304646968842;1725.9167275428772,1741.2519102096558
1760.06485414505,1769.246344089508,1750.5804824829102;1759.9696550369263,1766.2375133037567,1750.8804070949554;1759.9988460540771,1766.294282913208,1750.5098876953125;1759.9824199676514,1766.2925159931183,1750.8998138904572,1766.293508529663,1747.5344588756561;1756.9174003601074,1769.2457149028778
1787.7918329238892,1797.0282726287842,1778.510048866272;1787.7036499977112,1794.0190272331238,1778.5665619373322;1787.7359821796417,1797.0276412963867,1778.4886951446533;1784.645524263382,1796.9699580669403,1778.6240606307983,1794.0180530548096,1775.558124780655;1784.7052657604218,1793.9629089832306
1815.7783982753754,1824.9898579120636,1806.620931148529,1821.9453580379486,1806.4630060195923;1815.6749002933502,1821.9821588993073,1806.5640382766724;1815.7121601104736,1824.9892649650574,1806.489798784256;1815.7255923748016,1821.9830105304718,1803.4729647636414;1812.642909526825,1821.9461581707
1843.626293182373,1852.9235265254974,1834.4116349220276;1843.57652926445,1852.922928571701,1834.3823416233063;1843.5472214221954,1852.841819524765,1834.290742635727;1843.5288858413696,1849.9129123687744,1837.3029656410217,1852.9179384708405,1834.4522619247437;1840.5973722934723,1849.9120943546295
1871.5031218528748,1880.7202367782593,1862.327843427658,1877.9684183597565,1862.129915714264;1871.2285695075989,1877.7142174243927,1862.241043329239;1871.4042088985443,1877.713163614273,1859.134088754654;1871.3159186840057,1880.720047712326,1862.2776718139648;1871.4524683952332,1877.9692876338959
1899.2622029781342,1908.4889962673187,1893.0322637557983;1899.1763851642609,1908.452100276947,1893.0481173992157,1908.4576902389526,1890.0566773414612;1899.2010190486908,1905.487063884735,1889.9562420845032;1899.1324071884155,1908.488706111908,1886.9924809932709;1896.1691236495972,1905.4439396858215
1927.0810191631317,1933.359386920929,1917.7935869693756;1927.0268065929413,1933.3489456176758,1917.7705008983612;1927.02681016922,1933.3587856292725,1917.858657360077;1927.0302548408508,1933.3439722061157,1917.9121098518372,1933.3386008739471,1914.7773969173431;1923.9303464889526,1933.3545820713043
1952.1112296581268,1961.3506586551666,1942.8745727539062;1952.061338186264,1958.3445796966553,1942.9903366565704,1961.3502933979034,1942.7449605464935;1951.9564590454102,1958.3470966815948,1942.8201105594635;1952.0210254192352,1958.3462584018707,1942.9371590614319;1949.0846140384674,1958.3455069065094
1980.0322387218475,1989.3010623455048,1967.6280040740967;1973.8224108219147,1989.3006958961487,1970.755910396576;1979.9647290706635,1986.2958226203918,1970.875687122345,1986.2949533462524,1970.7164227962494;1979.901620388031,1986.2845921516418,1970.8091197013855;1979.9794957637787,1986.2764701843262
2008.0929486751556,2014.3345592021942,1998.9471390247345,2014.333984375,1998.8499772548676;2008.0257382392883,2014.3030803203583,1998.8009786605835;2007.968134880066,2014.32914686203,1998.9018750190735;2008.0422084331512,2014.324488401413,1995.5747888088226;2004.8706052303314,2014.2875380516052
2032.9732806682587,2039.2389507293701,2023.5859756469727;2032.8372218608856,2039.2268598079681,2023.758841753006,2039.2386600971222,2023.6130080223083;2032.8511407375336,2039.2361633777618,2023.6985120773315;2032.8668620586395,2039.2204856872559,2020.584985256195;2029.7887063026428,2039.232129573822
2057.868773460388,2067.1181211471558,2048.6305782794952;2057.8157303333282,2064.1101450920105,2048.6902401447296;2054.829974412918,2067.115280866623,2048.7487778663635,2064.109030723572,2048.6070926189423;2054.773661136627,2067.1179621219635,2045.4988431930542;2054.648379802704,2064.1083512306213
2085.56206202507,2094.790696144104,2076.3611376285553;2085.510102748871,2091.780886411667,2073.587586402893;2079.75652384758,2094.790090084076,2076.480536699295,2091.779813528061,2073.506684780121;2079.725824356079,2094.7724606990814,2073.4517703056335;2082.652734518051,2091.781844854355
2113.450434923172,2122.7267773151398,2104.151475906372;2113.400315284729,2119.7155995368958,2104.2321467399597,2119.713967561722,2104.1805114746094;2113.3969938755035,2119.7147986888885,2101.0769329071045;2107.2672505378723,2122.720415353775,2104.0704259872437;2113.2516865730286,2122.726145505905
2141.5904903411865,2150.821331501007,2132.434205532074,2150.820752620697,2132.396132707596;2141.538549184799,2147.8153200149536,2129.347754240036;2138.5225083827972,2147.816089630127,2132.370594263077;2141.522320985794,2147.7569477558136,2129.3724884986877;2138.544422388077,2147.8143067359924
2169.394996881485,2178.6295030117035,2157.187511205673;2166.372037410736,2178.6288878917694,2160.2115972042084,2175.6189815998077,2157.167429447174;2166.3573184013367,2175.6181387901306,2160.1597063541412;2169.3329162597656,2175.6197860240936,2160.1434738636017;2166.322628736496,2175.6207978725433
