server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
988.5514531135559,997.8456585407257,978.9706153869629,994.8399431705475,978.8925037384033;988.4761452674866,994.8391540050507,978.922890663147;988.2496116161346,997.8450517654419,978.9086818695068;988.4157752990723,994.7838730812073,975.8478729724884;988.2455689907074,994.8382279872894
1016.7338781356812,1023.0180814266205,1007.2268550395966;1016.60577917099,1023.0179471969604,1007.3276419639587,1023.0171444416046,1007.2117309570312;1016.6832103729248,1019.9505393505096,1007.2825553417206;1016.539722442627,1023.0161459445953,1007.2864918708801;1016.6433384418488,1022.9589025974274
1041.828845024109,1048.108188867569,1032.4274790287018;1038.735609292984,1048.0543599128723,1032.4274742603302;1041.6802506446838,1048.1038200855255,1035.2973601818085,1048.1012873649597,1032.379917383194;1041.73082280159,1048.107705116272,1029.381279706955;1041.7797861099243,1048.1023185253143
1066.864206790924,1076.1635723114014,1057.5035359859467,1076.1628954410553,1057.4522767066956;1066.8151960372925,1073.1539616584778,1057.4468688964844;1066.7359824180603,1073.094496011734,1054.4495868682861;1066.759612083435,1073.154876947403,1054.4263670444489;1066.7303569316864,1073.1529791355133
1095.0484447479248,1101.3241167068481,1085.6558725833893,1101.320832490921,1085.6106255054474;1094.9492633342743,1101.3165287971497,1085.6068437099457;1094.9894506931305,1101.3237257003784,1082.5268638134003;1094.9172608852386,1101.3112208843231,1085.6027908325195;1091.912043094635,1101.2731409072876
1120.1492412090302,1129.57359790802,1110.7022190093994;1117.0680167675018,1126.5671536922455,1107.6844670772552;1120.089539527893,1126.5644807815552,1110.6058762073517;1117.0620262622833,1126.5633583068848,1110.7264521121979;1120.036361694336,1129.5728476047516,1110.7952542304993,1126.5661749839783
1148.3686745166779,1157.6359548568726,1138.9480607509613;1148.279569387436,1154.6279065608978,1138.9168004989624;1148.2746138572693,1154.627004146576,1141.8944692611694,1157.6353085041046,1138.9522070884705;1148.2746093273163,1154.5672392845154,1135.9217047691345;1148.3187353610992,1154.6261656284332
1179.3464624881744,1188.625551700592,1167.0465724468231,1185.6175076961517,1163.9766738414764;1176.34152841568,1185.563069820404,1166.950845003128;1179.296540260315,1188.6244540214539,1166.952345609665;1176.2829885482788,1188.6253895759583,1166.9758758544922;1176.3415250778198,1185.6134564876556
1207.3768148422241,1213.6654613018036,1197.922367811203;1207.1776058673859,1213.6648752689362,1194.964985370636;1207.2850234508514,1213.603385925293,1197.9169676303864;1207.3267996311188,1213.6604084968567,1198.0002360343933,1213.5988874435425,1197.9508273601532;1207.2561061382294,1213.6529259681702
1232.5701358318329,1241.8400542736053,1223.0742614269257;1229.4385793209076,1238.7958991527557,1223.09499168396;1232.511878490448,1238.8311982154846,1223.0690789222717;1232.470927476883,1241.8394367694855,1223.169180393219,1238.8322157859802,1220.0606527328491;1232.4495668411255,1238.8058466911316
1260.6579551696777,1269.9899168014526,1251.2723276615143;1260.5688014030457,1269.9499406814575,1251.272331237793;1260.5373735427856,1266.9844584465027,1251.261489391327;1257.519647359848,1269.9507999420166,1251.3212735652924,1266.9836339950562,1251.2671749591827;1260.6096391677856,1269.9892134666443
1288.9630513191223,1298.247676372528,1279.3486244678497;1288.8167479038239,1295.1586141586304,1279.4296083450317,1295.2330408096313,1279.2715351581573;1288.871707201004,1298.247037410736,1279.3840396404266;1288.9131684303284,1298.2423872947693,1276.3417897224426;1288.840492963791,1295.2339222431183
1317.0764710903168,1323.3589854240417,1307.5350496768951;1316.9847421646118,1323.3539822101593,1307.5565390586853;1316.94562458992,1323.3497712612152,1307.601661682129;1317.025945186615,1323.3584370613098,1307.6422002315521,1323.3489367961884,1304.5316634178162;1316.8918840885162,1323.2618200778961
1342.1281251907349,1351.4159359931946,1329.677798986435;1342.0791816711426,1348.3377888202667,1332.670482158661;1341.9638962745667,1351.4153480529785,1332.7204024791718;1342.0387983322144,1348.4090812206268,1332.7604789733887,1348.4081966876984,1329.7006051540375;1342.0182936191559,1348.4099321365356
1370.2621641159058,1379.5219161510468,1363.8374915122986,1379.5217380523682,1360.7401049137115;1370.1467018127441,1376.5166001319885,1360.842230796814;1370.2041642665863,1376.5157406330109,1360.8371131420135;1370.0891470909119,1376.4603962898254,1360.7961075305939;1367.143750667572,1376.459365606308
1398.2895929813385,1407.6249797344208,1391.7644896507263,1407.6243798732758,1388.8692424297333;1398.1853756904602,1404.6112751960754,1388.8181176185608;1398.1811616420746,1404.6121156215668,1388.8646609783173;1398.2406675815582,1407.6185114383698,1388.7733285427094;1395.1902348995209,1404.61021733284
1426.4351229667664,1435.7182204723358,1417.003410577774;1426.386400461197,1435.7176117897034,1413.9666395187378;1426.2866053581238,1432.7085132598877,1416.969523191452;1426.3466472625732,1432.7104620933533,1417.0589067935944,1432.7094175815582,1416.9820346832275;1423.3229975700378,1432.7075066566467
1454.5283377170563,1463.8418157100677,1445.0370359420776;1454.4781877994537,1460.818425655365,1444.979906797409;1454.4008345603943,1460.7601006031036,1445.0096340179443;1451.3888895511627,1460.8323333263397,1445.1212530136108,1460.8333020210266,1445.0780239105225;1454.434502363205,1463.8412561416626
1482.9197597503662,1492.178745508194,1473.4867351055145;1482.778430223465,1492.1784818172455,1473.4568626880646;1482.7414915561676,1489.1186120510101,1473.436054468155;1482.8022592067719,1489.1196105480194,1473.4194054603577;1482.8703844547272,1489.1769154071808,1473.5266642570496,1489.1760084629059
1513.9694814682007,1523.249624967575,1501.6287214756012,1520.248244047165,1501.583886384964;1510.9037187099457,1520.2472381591797,1501.5695595741272;1510.8991985321045,1523.2494513988495,1501.580192565918;1513.9081461429596,1523.1825032234192,1501.580189704895;1510.8992018699646,1520.246304988861
1542.1400802135468,1548.4380366802216,1532.7761723995209,1548.433144569397,1532.7324748039246;1542.0904116630554,1548.399117231369,1532.732477903366;1542.0404393672943,1548.4374566078186,1532.736210346222;1539.0607421398163,1548.4050302505493,1529.6241381168365;1539.0558836460114,1548.3938636779785
1570.2135407924652,1579.5008125305176,1557.7402954101562;1570.1624479293823,1579.5002388954163,1557.8348197937012;1567.1136593818665,1576.4938912391663,1557.852109670639;1567.1541261672974,1576.4958899021149,1557.7582540512085;1567.1818006038666,1579.4466638565063,1557.9003047943115,1576.49502491951
1598.3323907852173,1607.6355681419373,1588.790580034256;1598.1603002548218,1607.6349396705627,1588.8855142593384;1598.2372612953186,1604.6269581317902,1588.926031589508,1604.57283949852,1588.8179740905762;1598.2042849063873,1604.627921819687,1588.852106332779;1598.2816500663757,1604.5703585147858
1626.4756119251251,1635.6967494487762,1617.0138533115387;1623.3301334381104,1632.6977334022522,1617.0707614421844,1632.752501964569,1617.0191478729248;1626.4264755249023,1632.7517356872559,1616.9828448295593;1626.3900871276855,1635.696562051773,1613.9796500205994;1626.3585619926453,1632.750853061676
1657.413589000702,1666.7321915626526,1645.118735551834,1663.7099027633667,1645.0682785511017;1654.412760257721,1666.7170188426971,1645.0050761699677;1654.4424452781677,1666.7229113578796,1641.9895133972168;1657.3541369438171,1666.7275063991547,1645.0588054656982;1651.4269886016846,1666.7315912246704
1685.5529024600983,1691.8234338760376,1676.1448276042938;1685.4355685710907,1691.7863388061523,1676.1976675987244,1691.7791171073914,1673.3660264015198;1685.463329076767,1691.781662940979,1676.1448402404785;1685.4134228229523,1691.8184340000153,1673.0765070915222;1685.5038635730743,1691.8228571414948
1710.6917884349823,1719.9978590011597,1701.1323335170746;1710.5511701107025,1719.9975066184998,1701.2648901939392;1710.5865240097046,1716.9884061813354,1701.3426880836487,1716.9875273704529,1701.2994906902313;1707.5917105674744,1716.9902453422546,1701.2495772838593;1710.6427698135376,1716.9894995689392
1741.810646533966,1751.1637375354767,1732.3673920631409;1741.716364145279,1748.09317278862,1729.3476958274841;1741.7614240646362,1748.157114982605,1732.4222626686096,1751.1635534763336,1732.3714604377747;1741.6385803222656,1748.156186580658,1729.36327958107;1738.6943254470825,1748.1580266952515
1770.0284044742584,1779.3042304515839,1757.5375356674194;1769.979689359665,1776.263201713562,1760.6020736694336;1769.90416264534,1776.2992951869965,1760.5575845241547;1769.9242432117462,1776.2623493671417,1760.5732896327972;1766.9043831825256,1779.3040540218353,1760.6489748954773,1776.3002772331238
1798.408980846405,1804.696185350418,1788.981300354004,1804.690484046936,1788.9374749660492;1798.3088850975037,1804.6931490898132,1788.9015407562256;1798.2954833507538,1804.6918005943298,1785.564558506012;1798.2450518608093,1804.694503068924,1785.6424629688263;1798.350872516632,1804.6959493160248
1823.5690650939941,1829.8237981796265,1814.0861444473267;1823.5195546150208,1829.785991191864,1814.0493957996368;1823.452154636383,1829.8231687545776,1814.1079785823822;1823.4794914722443,1826.8154113292694,1814.175316810608,1829.7957146167755,1811.0985069274902;1823.4075183868408,1829.7698078155518
1848.7600257396698,1858.03417801857,1839.299281835556;1848.6539735794067,1855.0135798454285,1836.28910446167;1848.7091178894043,1858.0335850715637,1839.2581541538239;1848.6134176254272,1854.9687778949738,1842.2619700431824,1855.0268619060516,1836.285242319107;1848.6539771556854,1855.0257091522217
1876.8943419456482,1886.2373411655426,1867.4088232517242;1876.8456490039825,1883.2270185947418,1867.44065451622;1876.8049366474152,1883.2262263298035,1864.401600599289;1876.8004133701324,1886.2367041110992,1867.4812200069427,1886.2316386699677,1864.3175089359283;1876.7498018741608,1883.2248513698578
1905.0713353157043,1914.3631372451782,1895.4910049438477;1901.938381910324,1911.3543179035187,1895.5939800739288;1904.9801580905914,1911.3513314723969,1898.4912176132202,1914.3625345230103,1895.588979959488;1905.0218706130981,1911.353349685669,1895.5889856815338;1904.9436886310577,1911.3524496555328
1933.2368381023407,1942.5401136875153,1923.7005155086517;1933.1785809993744,1939.5326852798462,1923.7510788440704;1933.1340267658234,1942.539541721344,1923.7184360027313;1933.0830183029175,1939.5344021320343,1923.7911520004272,1939.533569097519,1920.6977107524872;1933.134031534195,1939.5352478027344
1961.4037508964539,1970.6833727359772,1951.9910719394684,1970.6768906116486,1951.9059579372406;1961.2892274856567,1967.668609380722,1951.9100091457367;1961.3151051998138,1967.6306538581848,1951.9512689113617;1961.3548908233643,1970.6825239658356,1951.8339161872864;1958.2592782974243,1970.6388721466064
1989.5829689502716,1995.9326150417328,1983.1433050632477,1995.927333831787,1980.113582611084;1989.4892013072968,1995.9131345748901,1980.0573830604553;1986.4518642425537,1995.918479681015,1980.0638518333435;1989.4587707519531,1995.9317803382874,1980.1202375888824;1989.5336740016937,1995.7935359477997
2014.7780239582062,2024.1166722774506,2005.3570439815521;2014.6863367557526,2021.1086497306824,2002.2945284843445;2014.6481115818024,2021.0843715667725,2005.2171380519867;2014.7286286354065,2021.0453565120697,2005.2289640903473;2014.6209998130798,2021.1078000068665,2005.3982775211334,2024.1158759593964
2043.198086977005,2052.4194078445435,2033.4161474704742;2043.1472351551056,2049.4498949050903,2030.4731721878052;2043.0115599632263,2049.450958251953,2033.8035652637482,2052.4187910556793,2033.744930267334;2043.1056365966797,2049.451798439026,2030.4956152439117;2043.0753948688507,2049.3888516426086
2071.2173800468445,2080.524552345276,2058.733351945877;2071.0378365516663,2077.5191917419434,2061.675823688507;2071.1133551597595,2080.466301679611,2061.7513999938965;2068.081223487854,2077.5156779289246,2061.8130688667297,2077.5179426670074,2061.7634677886963;2068.1046693325043,2080.523950815201
2099.4179623126984,2108.7199788093567,2089.954297542572;2099.3310186862946,2105.7054493427277,2092.918588399887,2108.653068780899,2089.9502413272858;2099.368529319763,2108.7193892002106,2089.8646535873413;2099.254810810089,2105.7113993167877,2089.9151589870453;2099.3002409934998,2105.7095654010773
2130.5603969097137,2139.8654367923737,2118.2181055545807,2136.8529858589172,2118.142008781433;2124.481747865677,2136.854362010956,2118.1420118808746;2130.509093761444,2139.8648340702057,2118.1734206676483;2130.440470933914,2139.8596177101135,2115.12060213089;2127.5007853507996,2136.855390071869
2158.73881483078,2165.0623755455017,2149.146342754364;2158.595050573349,2165.0414679050446,2149.268467903137;2158.6447637081146,2165.0619099140167,2149.284375667572;2158.689409971237,2165.058218240738,2149.2684638500214;2158.649461746216,2165.0399312973022,2149.3250856399536,2165.038917541504
2183.9839429855347,2193.285160303116,2171.4582483768463;2180.882459640503,2190.2077181339264,2174.570185661316,2190.278549671173,2174.5183951854706;2183.8851034641266,2193.2846143245697,2174.5223248004913;2183.820948600769,2190.277698278427,2171.46435713768;2183.9341201782227,2190.2767477035522
2215.2203662395477,2224.5167956352234,2202.8209552764893,2221.4483654499054,2199.6969401836395;2212.1001303195953,2221.506927728653,2202.7796568870544;2215.137603998184,2224.516115427017,2202.7796597480774;2212.1048772335052,2221.5080106258392,2199.6165692806244;2212.1001262664795,2221.4498312473297
