server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
9.433754444122314,18.75098466873169,9.333585023880005,18.741799116134644,9.302485227584839,18.746413230895996,9.281519412994385,15.737232685089111,6.292926788330078,18.750479698181152,6.331162929534912,15.735356330871582
28.260067224502563,37.54577136039734,28.1397864818573,34.53677153587341,28.153096199035645,34.53788733482361,28.102320909500122,34.53874182701111,28.15798330307007,37.54508996009827,28.164530992507935,34.539488315582275
47.03123140335083,56.30974626541138,46.93342447280884,53.30583333969116,43.910080909729004,53.30488061904907,46.8844358921051,53.306681632995605,46.907936573028564,56.30679225921631,43.87619090080261,56.309550762176514
65.80311346054077,72.13424634933472,65.7042887210846,72.13366055488586,65.66127943992615,72.11911654472351,65.70791864395142,72.11222553253174,62.56353831291199,72.12936592102051,65.69922971725464,72.12381625175476
81.66772198677063,87.99340772628784,78.51788234710693,87.90110325813293,81.5652859210968,87.99283576011658,81.4809935092926,87.98334622383118,81.56208062171936,87.98854064941406,81.53557252883911,87.97772479057312
97.5253598690033,106.824383020401,97.40801000595093,100.81381940841675,97.36591625213623,103.81459093093872,94.33305239677429,103.8166069984436,97.4183247089386,103.8157331943512,97.36125564575195,106.82381200790405
116.35062718391418,125.63015079498291,116.23825216293335,125.60926985740662,116.25690531730652,125.62512040138245,113.19917678833008,125.62955713272095,116.25247859954834,122.60470747947693,113.19274711608887,122.6038146018982
135.20106959342957,141.52826261520386,132.0320737361908,141.51259970664978,135.096533536911,141.52759218215942,135.09260058403015,141.52283835411072,135.04404759407043,141.51798796653748,135.1009018421173,141.39948058128357
153.90379643440247,160.23412895202637,150.9106423854828,160.2139539718628,150.89308142662048,160.2294523715973,153.81071496009827,160.21962070465088,150.92534708976746,160.22383189201355,147.88379216194153,160.23352193832397
169.69551467895508,178.99615025520325,166.56359791755676,178.9391312599182,169.58843541145325,178.99547457695007,169.5884394645691,175.9877860546112,169.54091119766235,175.98693466186523,169.5366702079773,175.9887580871582
191.4559144973755,200.78350043296814,188.35779190063477,197.76858139038086,191.36291027069092,200.77828812599182,188.27402448654175,197.77020692825317,188.34530973434448,200.78295636177063,185.3453233242035,197.67847180366516
