server_fit,server_ev,supernode-5_fit,supernode-5_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev
1284.9243967533112,1294.2098727226257,1263.25634765625;1275.5986549854279;1284.8703744411469,1291.201430797577,1266.3276093006134;1284.8135170936584,1294.17409658432,1263.237692117691;1275.6334409713745,1291.1648383140564,1278.3097305297852,1294.2092537879944,1266.2917170524597;1275.5675573349;1284.8741846084595,1291.1658399105072
1312.873461008072,1322.2733397483826,1300.4904143810272;1312.8195004463196,1319.2732245922089,1303.5935983657837,1319.27214884758,1303.513561964035;1312.8230798244476,1322.2730038166046,1312.5562283992767,1322.2720518112183,1303.5491473674774;1309.8170850276947,1322.0720624923706
1340.9358406066895,1350.2363741397858,1331.593957901001;1340.8852643966675,1347.2333641052246,1331.6159579753876;1340.870863199234,1347.2343316078186,1331.5757057666779;1340.8206222057343,1350.2361159324646,1340.5359461307526,1347.2321243286133,1331.6681339740753,1347.2352623939514
1378.2132296562195,1387.5124831199646,1359.5854303836823;1368.877699136734,1384.512098789215,1359.559491634369;1368.849737405777;1378.0923352241516,1384.5112459659576,1359.61647439003;1378.1614055633545,1384.5101368427277,1371.4769825935364,1384.5128359794617,1356.5589625835419;1368.8017029762268;1378.1614091396332,1387.5122623443604
1406.2070059776306,1415.5719678401947,1393.878897190094;1406.1430022716522,1412.6296665668488,1396.866307258606;1403.1190776824951,1412.624828338623,1396.9165585041046,1412.5683777332306,1405.8796100616455,1415.571397781372,1393.8839569091797;1406.1467871665955,1412.6326234340668
1437.2422144412994,1446.5161521434784,1424.8835978507996;1434.1270575523376,1443.5035407543182,1424.843813419342;1437.1849510669708,1446.5110902786255,1424.830312013626;1437.1888103485107,1446.5092384815216,1433.9171359539032,1446.5156087875366,1424.933250427246,1443.5021600723267
1465.2391555309296,1474.5103933811188,1455.8826813697815;1462.119125366211,1474.509452342987,1455.948813199997,1471.5032513141632,1455.914678812027;1465.183895111084,1474.510231256485,1464.92751121521,1474.5082087516785,1455.8766405582428;1465.1875097751617,1471.5044214725494
1493.2226512432098,1502.546362400055,1483.9227316379547,1499.5331721305847,1483.8905062675476;1490.1395452022552,1502.4653420448303,1480.8513689041138;1493.1702048778534,1502.5456008911133,1492.9071066379547,1502.5399749279022,1483.8558914661407;1493.1238565444946,1499.4744892120361
1521.2307677268982,1533.5245842933655,1511.949639081955;1518.1755747795105,1527.5103375911713,1508.8985476493835;1521.1801595687866,1530.5206508636475,1511.9171240329742;1521.1610946655273,1530.451996088028,1520.929279088974,1533.5242710113525,1511.986567735672,1527.5115005970001
1552.218388557434,1561.5423600673676,1542.8857579231262;1552.1194999217987,1558.4862942695618,1539.8761451244354;1552.1597981452942,1555.5280323028564,1542.9224226474762,1561.5417268276215,1551.919329881668,1561.5374670028687,1542.8813829421997;1552.1598014831543,1558.4871327877045
