server_fit,server_ev,supernode-2_fit,supernode-2_ev,supernode-1_fit,supernode-1_ev,supernode-5_fit,supernode-5_ev,supernode-4_fit,supernode-4_ev,supernode-3_fit,supernode-3_ev
535.5849368572235,544.8586041927338,517.1962807178497;526.401780128479;535.5333180427551,541.8538274765015,517.022812128067;526.2209649085999;535.406574010849,544.8000218868256,517.1318020820618;523.3446872234344;532.4911201000214,541.8530004024506,517.0723423957825;526.2933719158173;532.4372756481171,544.8325192928314,529.0889875888824,544.8581907749176
569.589944601059,578.8778612613678,554.2818701267242;563.4617986679077,575.870260477066,551.1539225578308;560.3067531585693;569.4575300216675,575.8724272251129,554.2610204219818;560.4206976890564;569.5384793281555,575.8716657161713,554.1643846035004;563.3846387863159,575.7985730171204,563.1758799552917,578.877673625946
603.6316070556641,612.975664138794,588.4392626285553;597.6409225463867,612.959890127182,588.3460071086884;597.5370209217072,609.9535784721375,588.2839391231537;594.455409526825;603.5756711959839,609.9543859958649,588.3792624473572;597.6279201507568,612.9654197692871,597.3158333301544,612.9750053882599
637.8504195213318,647.0752184391022,622.3613750934601;631.519882440567,644.107218503952,622.4506027698517;631.6192078590393,644.0722720623016,622.4899997711182;628.6542961597443;637.7997372150421,644.065477848053,622.4099657535553;631.565750837326,644.1115989685059,631.4845118522644,647.0746114253998
671.9535355567932,681.1590476036072,656.5145342350006;665.774001121521,675.1893553733826,656.4113500118256;665.6057417392731,678.1529097557068,656.5732269287109;662.7703249454498;671.8919460773468,678.1957778930664,656.4301586151123;662.6674797534943;671.8067603111267,678.1551382541656,665.3384988307953,681.1584279537201
708.8572900295258,721.1470861434937,693.4268567562103;702.5498015880585,715.0935657024384,690.5343644618988;702.7697288990021,715.0880680084229,690.5666873455048;696.7445321083069;705.8691306114197,715.1404218673706,690.4611029624939;699.65891289711;708.8066351413727,712.1382439136505,702.4644174575806,721.1469087600708
745.7730009555817,755.0480415821075,730.407324552536;736.5890004634857;745.7210741043091,752.0388054847717,730.6287717819214;739.7757756710052,752.0406332015991,730.5661406517029;739.7449469566345,752.0378139019012,730.5267724990845;739.7110579013824,752.0397427082062,739.5303390026093,755.0477025508881
779.7761170864105,789.0499541759491,767.4284760951996;773.6268475055695,786.0400087833405,767.4002184867859;776.6286237239838,785.9885370731354,764.4062390327454;770.5916514396667;779.724686384201,786.0417675971985,764.2878577709198;770.4509792327881;779.56511759758,786.0408275127411,773.4212882518768,789.0497944355011
813.8333125114441,820.112113237381,798.4673929214478;807.7378363609314,820.1029601097107,798.3902187347412;804.5529382228851;813.7662432193756,820.1077115535736,795.379264831543;804.6303508281708;813.7813396453857,820.0432450771332,798.4231584072113;807.6466794013977,820.1115295886993,807.4008538722992,820.0974900722504
844.9609928131104,854.2186489105225,829.4546160697937;838.7702353000641,854.2184937000275,829.554848909378;838.7738275527954,851.2103660106659,829.5388448238373;835.7527794837952;844.8999042510986,851.2090139389038,826.4639415740967;835.6375603675842;844.8080761432648,851.2111339569092,838.4923813343048,854.2176697254181
881.8749575614929,894.1377823352814,863.5599911212921;869.7619833946228;878.9274201393127,888.1288290023804,863.5424129962921;872.7072629928589;881.8230383396149,888.0837106704712,863.6070251464844;869.8575947284698;879.0392556190491,888.0784111022949,860.5367691516876;869.7804536819458;879.0097410678864,888.1277804374695,875.585239648819,894.1371641159058
918.8541040420532,928.1672308444977,903.5830130577087;912.7651345729828,928.1052198410034,903.480947971344;912.6773426532745,928.1660747528076,903.4041659832001;909.6610615253448;918.8023779392242,925.10009598732,903.5624265670776;912.7483553886414,925.1593170166016,912.6398401260376,928.167069196701
953.0863778591156,962.342844247818,934.540999174118;943.7692251205444;952.9423069953918,959.3352127075195,937.5854222774506;946.8004591464996,959.3061997890472,937.5629074573517;943.7907950878143;952.9613132476807,959.336040019989,934.4573607444763;943.6847057342529;952.890260219574,959.3020038604736,946.4530563354492,962.342182636261
981.0000698566437,993.2632653713226,971.5956020355225;980.7769865989685,987.2208952903748,971.684716463089;980.8560373783112,987.2526388168335,971.7421019077301;980.9288644790649,987.1980545520782,971.7948050498962;980.9489088058472,987.2509377002716,980.7619905471802,993.2626366615295
1021.160891532898,1033.432729959488,1002.6938042640686;1011.9170501232147;1021.0961010456085,1027.4062252044678,1002.5624263286591;1011.7964465618134;1020.939769744873,1027.4071116447449,1002.5143365859985;1008.7778623104095;1017.9376013278961,1027.4456284046173,1002.6730809211731;1011.9354884624481;1018.1165375709534,1027.444748878479,1014.6171865463257,1033.4320118427277
1055.0769934654236,1064.3634157180786,1042.7980933189392;1051.9424488544464,1061.3575661182404,1039.7279589176178;1045.9083783626556;1055.0265407562256,1061.3551511764526,1042.7227153778076;1051.8934121131897,1061.3603575229645,1042.6580200195312;1051.8589272499084,1061.3639855384827,1051.8353736400604,1064.362746477127
1089.1901350021362,1098.4606144428253,1073.760761976242;1082.9223816394806,1095.4601109027863,1073.7433459758759;1082.895469903946,1098.4588904380798,1070.709112405777;1079.922124862671;1086.1060523986816,1098.431216955185,1070.736088514328;1079.9982450008392;1089.1400711536407,1095.458725452423,1082.7841958999634,1098.460411310196
1123.110441684723,1132.541350364685,1107.756967306137;1116.939992427826,1129.5353701114655,1104.7618038654327;1113.9253585338593;1123.059923171997,1132.5411264896393,1107.7025320529938;1116.9192054271698,1129.534413099289,1107.8248279094696;1116.961415529251,1129.5361936092377,1116.8465328216553,1132.5388832092285
1154.1926939487457,1163.4743356704712,1141.9140183925629;1151.1053414344788,1160.4701356887817,1138.8175356388092;1147.98970079422;1154.1423997879028,1163.4720685482025,1141.817292690277;1150.9870183467865,1163.4708676338196,1141.8951959609985;1151.063738822937,1160.471272945404,1150.926186323166,1163.4741435050964
1188.2692112922668,1200.570954799652,1172.8032183647156;1181.9945850372314,1194.5549750328064,1172.8442876338959;1182.0999190807343,1197.5622861385345,1169.7871091365814;1178.9363911151886;1188.0862200260162,1197.5585865974426,1172.9009311199188;1179.0756883621216;1188.2097895145416,1194.5558531284332,1181.8070096969604,1200.5707747936249
1225.27720785141,1234.5898883342743,1209.889722108841;1219.1102919578552,1231.5762321949005,1209.8604850769043;1216.0005371570587;1225.1433708667755,1231.5809881687164,1206.8778774738312;1216.08305311203;1225.2236499786377,1231.5705680847168,1209.9248180389404;1219.1306874752045,1231.5144929885864,1218.921987771988,1234.5892868041992
1259.4042534828186,1268.6869757175446,1244.0634167194366;1253.3006353378296,1268.6847529411316,1243.9526817798615;1253.1472098827362,1265.6809403896332,1244.1209824085236;1253.3201322555542,1265.6770849227905,1244.0090382099152;1250.1950726509094;1259.3528428077698,1265.6799702644348,1252.943341255188,1268.6863811016083
1290.3429663181305,1299.6544692516327,1278.0833327770233;1290.2900502681732,1299.6382887363434,1277.9526493549347;1290.1179070472717,1299.6333746910095,1278.1203422546387;1287.3051736354828,1299.6538395881653,1278.0545010566711;1287.2080907821655,1296.6414484977722,1287.0596139431,1299.6492512226105
1324.576608657837,1333.8632581233978,1309.110685825348;1318.2935059070587,1330.8518652915955,1306.12615442276;1315.3399353027344;1324.5223605632782,1330.8545007705688,1306.1586890220642;1315.3587350845337;1324.5259385108948,1330.8575723171234,1309.178874015808;1318.3126096725464,1330.8605327606201,1318.058737039566,1333.8626663684845
1355.6085493564606,1364.8780810832977,1340.2431807518005;1349.3949229717255;1355.5458841323853,1361.8649606704712,1343.3135929107666;1352.5100243091583,1361.8740401268005,1343.23765873909;1352.3857216835022,1361.8060245513916,1343.2780556678772;1352.4911725521088,1361.8685586452484,1352.239807844162,1364.8774864673615
1389.720615386963,1399.0024909973145,1374.2080142498016;1383.6243059635162,1395.9871640205383,1371.2024595737457;1380.3800542354584;1389.668630361557,1395.9882490634918,1374.223608493805;1383.6293787956238,1395.9892418384552,1371.1721098423004;1380.4111683368683;1386.6641118526459,1398.996908903122,1383.142750263214,1399.0018339157104
1423.7613620758057,1433.049301147461,1408.3362081050873;1420.5004634857178,1430.0373101234436,1408.4023666381836;1417.5259840488434,1430.0360233783722,1405.335958480835;1414.5183589458466;1423.7099866867065,1430.0380742549896,1405.357854127884;1414.5987749099731;1420.7160964012146,1433.0443069934845,1417.434221982956,1433.0487370491028
1457.8782114982605,1467.1507847309113,1445.4544484615326;1451.6035232543945,1464.079359292984,1442.4398560523987;1451.6326248645782,1467.1452660560608,1442.5239033699036;1448.6980504989624;1457.8271205425262,1464.1376905441284,1439.4361577033997;1448.6166133880615;1457.7999980449677,1467.1506280899048,1451.549218416214,1467.1497519016266
1491.9313657283783,1504.251338481903,1476.4873509407043;1485.681961774826,1498.1939628124237,1476.3927059173584;1485.5832483768463,1498.2441823482513,1476.585960149765;1485.7804501056671,1498.2462055683136,1476.530293226242;1482.7313051223755;1491.8761394023895,1498.2451417446136,1485.5717730522156,1504.251064300537
1529.0475306510925,1538.3208899497986,1513.66485953331;1522.8595004081726,1535.2507667541504,1513.6818635463715;1519.8626809120178;1528.9855830669403,1535.3239233493805,1513.57399392128;1519.7605938911438;1528.959843635559,1535.3199424743652,1513.512084722519;1522.7087779045105,1535.3128199577332,1522.6425194740295,1538.3207030296326
1559.9138762950897,1569.2138738632202,1547.6580035686493;1559.86301279068,1566.1993553638458,1547.7464509010315;1556.8965754508972,1569.2083506584167,1547.8291902542114;1556.9704656600952,1566.2007656097412,1547.7699263095856;1556.943835735321,1566.2016067504883,1556.6006696224213,1569.2132921218872
1594.1610181331635,1603.497754573822,1578.6346628665924;1584.8565928936005;1594.108806848526,1600.5237350463867,1578.673640012741;1587.8590869903564,1600.5265893936157,1575.5611340999603;1584.7537117004395;1594.093389749527,1600.5134835243225,1578.6126461029053;1587.7870173454285,1600.5197658538818,1587.6466920375824,1603.4975454807281
1628.2256219387054,1637.5326738357544,1612.8234312534332;1622.0347411632538,1634.5187351703644,1612.7460629940033;1621.9432401657104,1634.524593114853,1612.897718667984;1619.0338082313538;1628.1757957935333,1634.4252517223358,1609.8093404769897;1618.9346640110016;1628.0726673603058,1634.5236911773682,1621.8454892635345,1637.5320484638214
1665.4535613059998,1677.749264240265,1643.888520002365;1653.0807707309723;1662.3409445285797,1671.741334438324,1646.9236054420471;1656.2578468322754;1665.4014055728912,1671.7421162128448,1647.0039608478546;1656.192309141159;1662.3578834533691,1671.6698410511017,1646.94393324852;1653.1906509399414;1662.3859524726868,1671.7404901981354,1658.933988571167,1677.7486896514893
1702.519769668579,1714.8672592639923,1687.083226442337;1699.2773826122284,1711.8641633987427,1687.1766271591187;1696.3999252319336,1708.8561472892761,1687.1577360630035;1696.3620269298553,1708.8574032783508,1684.0797274112701;1693.2605803012848;1702.455701828003,1708.8552508354187,1696.108121395111,1714.8666825294495
