server_fit,server_ev,supernode-2_fit,supernode-2_ev,supernode-1_fit,supernode-1_ev,supernode-5_fit,supernode-5_ev,supernode-4_fit,supernode-4_ev,supernode-3_fit,supernode-3_ev
18.757046461105347,28.0797700881958,9.40572738647461;18.705250024795532,25.01685619354248,9.405723810195923;15.690912246704102,25.01576280593872,9.35779595375061;18.61006736755371,25.076277494430542,6.3609442710876465;18.632697582244873,25.080511331558228,18.36383318901062,28.078963041305542
56.02072072029114,65.29485511779785,37.40305042266846;46.72750735282898;55.96975326538086,62.204814195632935,37.451040506362915;49.76708436012268,65.29052448272705,34.39611077308655;46.72108864784241;55.95745801925659,65.29132843017578,37.45104432106018;46.769611120224,65.20956325531006,49.351784229278564,65.2942123413086
83.94418692588806,96.19962310791016,74.65489196777344;83.86978507041931,90.18446493148804,74.52342557907104;80.72715473175049,93.19497299194336,71.61002326011658;83.72991394996643,90.13284754753113,74.69064974784851;83.89201164245605,93.19196701049805,83.64547038078308,96.19921731948853
117.80459761619568,127.08313870429993,105.47266435623169;117.75027346611023,124.07162308692932,105.59169340133667;114.80628752708435,127.07743382453918,105.61414527893066;114.7917218208313,121.00584888458252,102.56503224372864;114.75131630897522,124.07066559791565,114.51317596435547,127.08262634277344
145.8573179244995,155.17144060134888,133.4407126903534;145.68682074546814,155.1712830066681,136.4629180431366;145.76962208747864,152.16507840156555,136.50221347808838;145.7521731853485,152.16421270370483,136.5022165775299;145.78220629692078,155.1702275276184,145.48751020431519,155.13118386268616
173.9451868534088,183.18340134620667,164.55894875526428;170.82547068595886,180.15571069717407,164.5906012058258;173.88908195495605,180.13674998283386,164.52626872062683;173.80494213104248,180.15837264060974,164.5906047821045;173.89275574684143,180.1611623764038,173.53726053237915,183.18276643753052
204.848623752594,217.13087844848633,192.40883541107178;201.74403977394104,211.1164824962616,195.55434012413025;204.7983841896057,211.1144061088562,189.4954333305359;201.71004557609558,211.11978244781494,192.5647542476654;204.794837474823,211.11348962783813,201.59233403205872,217.13022351264954
245.00159764289856,254.25600337982178,226.48352789878845;235.70618438720703;244.9339349269867,251.25412893295288,226.51904201507568;235.75010061264038;244.9518883228302,254.23792552947998,226.36312627792358;235.56274008750916;244.83821654319763,254.2387981414795,223.4516384601593;235.58121609687805;244.7956416606903,251.23578476905823,238.53119611740112,254.2556164264679
282.1869738101959,291.45031237602234,263.71748185157776;272.9163553714752;282.13667702674866,288.441303730011,263.55745363235474;269.87047719955444;282.0727393627167,288.44047570228577,263.6928915977478;272.93786430358887;279.13317704200745,291.44972014427185,263.57748556137085;272.81902050971985;279.05540442466736,288.38195991516113,275.739706993103,291.3892798423767
319.4236032962799,328.6937429904938,297.79251885414124;313.1370642185211,328.6793429851532,300.864413022995;310.20653343200684,328.69316005706787,300.8235592842102;310.1233296394348;319.3641209602356,328.6891689300537,300.8644163608551;310.1806080341339;319.3490686416626,325.67594718933105,312.89499735832214,328.6846194267273
