server_fit,server_ev,supernode-1_fit,supernode-1_ev,supernode-2_fit,supernode-2_ev,supernode-3_fit,supernode-3_ev,supernode-4_fit,supernode-4_ev,supernode-5_fit,supernode-5_ev
2424.3335967063904,2445.7404913902283,2387.719974040985;2402.8869512081146;2414.9904646873474,2433.7234926223755,2387.7531175613403;2399.9577674865723;2412.098089694977;2424.2800431251526,2430.6437180042267,2414.832552909851,2445.739253282547,2387.814032316208;2396.9474742412567;2412.0746409893036;2424.2716734409332,2430.71422457695,2390.7776153087616;2399.8607244491577;2411.9913878440857;2421.1262426376343,2433.717139482498
2491.4894847869873,2515.792756319046,2457.9844977855682;2473.1608657836914;2485.279880285263,2497.6952743530273,2458.09655046463;2473.2517833709717;2485.3542726039886,2500.76939368248,2482.0648715496063,2515.7913539409637,2458.1298489570618;2470.2706229686737;2482.3873965740204,2497.760895013809,2458.055136680603;2467.200268507004;2479.3214948177338;2491.4251565933228,2500.764763355255
2561.5951936244965,2582.8357973098755,2528.0353469848633;2540.244538784027;2552.3647973537445,2570.8144748210907,2525.059499025345;2537.2377552986145;2549.3609387874603;2558.4729006290436,2570.820702314377,2552.1349370479584,2582.834565639496,2528.080602169037;2540.3236610889435;2549.4316301345825;2561.5420196056366,2570.7541971206665,2528.013876438141;2537.16512966156;2552.3848786354065,2567.7506563663483
2628.6996326446533,2655.928127527237,2595.4414925575256;2607.573996782303;2622.6941092014313,2637.874771118164,2595.4213275909424;2607.590849876404;2619.717013835907,2634.864196538925,2619.440098762512,2655.927328824997,2592.0357456207275;2604.4297275543213;2616.5579557418823;2628.6485867500305,2637.916813850403,2595.1030089855194;2604.187965631485;2616.2879481315613;2625.3795189857483,2637.869358062744
2698.5770812034607,2722.8312969207764,2668.125011444092;2680.2812790870667;2695.465121984482,2707.8071200847626,2668.177230358124;2683.3178386688232;2695.46897482872,2704.810800075531,2689.2204024791718,2722.8300597667694,2668.224704504013;2677.3258430957794;2689.475667476654,2707.8190586566925,2665.0995688438416;2677.2115619182587;2686.345203638077;2698.5147547721863,2707.80135178566
2768.877491235733,2787.2014956474304,2735.0640540122986;2750.1731650829315;2768.2685203552246,2778.1573362350464,2735.1418974399567;2750.2793185710907;2759.37917470932,2778.185985326767,2759.1654267311096,2787.2002861499786,2735.1636662483215;2747.307349205017;2756.5142180919647;2768.823536157608,2778.1924431324005,2732.056911468506;2744.2158901691437;2753.3503770828247;2765.4454929828644,2775.0979754924774
2832.98508143425,2854.2524161338806,2808.578220129013;2817.7251932621;2829.845275402069,2842.2446875572205,2796.405292034149;2808.5925805568695;2823.7408945560455,2842.245989084244,2823.5396428108215,2854.251631259918,2799.425110578537;2811.5547699928284;2820.6789944171906;2832.821347951889,2842.243689775467,2799.5072634220123;2811.6292102336884;2820.765622854233;2832.8812057971954,2842.2473978996277
2903.1689550876617,2942.377447128296,2866.677686214447;2881.8687460422516;2893.9573171138763,2921.3581578731537,2866.595269680023;2878.783540725708;2893.9730088710785,2915.4186828136444,2893.5652651786804,2942.3762640953064,2866.6425318717957;2878.811450242996;2890.9701194763184;2900.0753791332245,2912.4047360420227,2866.720709323883;2878.8987352848053;2888.001230239868;2903.1146173477173,2912.410628795624
2988.364202976227,3015.5929822921753,2957.720699071884;2969.808901309967;2984.9043021202087,3006.539218902588,2954.7370388507843;2970.100968360901;2985.2099504470825,3003.574934720993,2978.72860121727,3015.591736316681,2954.7258670330048;2964.100800514221;2976.220606803894;2988.308726787567,2994.5309777259827,2951.676616668701;2963.8399062156677;2975.955911397934;2985.0407605171204,3003.5390768051147
3058.2254343032837,3082.4168169498444,3027.8333954811096;3043.0291271209717;3058.1694815158844,3070.489464521408,3027.954333782196;3043.123251914978;3055.218631505966,3067.4812965393066,3051.945029735565,3082.4159779548645,3027.933993577957;3040.0792787075043;3052.2138335704803,3067.398901462555,3030.935604572296;3040.0930252075195;3052.2502942085266,3067.482412815094
3128.2932958602905,3155.531468629837,3094.783135652542;3109.9535353183746;3122.1011247634888,3137.505875110626,3094.709072828293;3106.8794915676117;3122.007914543152,3134.501258134842,3118.7678277492523,3155.5302324295044,3094.735813140869;3103.9022674560547;3116.0672891139984;3128.2369685173035,3137.536004781723,3091.6708130836487;3103.803569793701;3115.979084968567;3125.150995492935,3137.5152719020844
3201.4540326595306,3225.7539904117584,3168.115421772003;3183.291692495346;3195.391757249832,3210.7437794208527,3168.0781869888306;3180.2227993011475;3195.3543269634247,3210.7416393756866,3192.0746488571167,3225.7527525424957,3167.995553970337;3180.1412115097046;3189.2600841522217;3201.3914234638214,3207.7385573387146,3168.017675638199;3177.190652370453;3189.3510599136353;3198.4386537075043,3210.6712894439697
3268.4634613990784,3289.723273038864,3238.042519569397;3253.2045571804047;3265.348192214966,3277.6446185112,3237.9951882362366;3253.1906037330627;3265.364021062851,3277.7102081775665,3259.0405066013336,3289.7220203876495,3237.9678111076355;3250.101440668106;3262.2259232997894,3277.7169375419617,3235.017775774002;3247.138112783432;3256.259802341461;3268.406499147415,3277.642187356949
3335.696032524109,3356.9556200504303,3305.1738171577454;3317.2775490283966;3329.358810186386,3344.94348859787,3302.208675146103;3317.361973285675;3329.454531431198,3344.9409980773926,3326.1835975646973,3356.954391479492,3302.2316932678223;3314.4072852134705;3332.5248639583588,3344.942540884018,3299.177663564682;3314.340613603592;3323.4944603443146;3335.612402200699,3344.944363594055
3405.84881734848,3427.0959935188293,3369.3735625743866;3381.555890083313;3393.667915582657;3405.7987332344055,3412.077038049698,3369.2989332675934;3381.440922021866;3396.6004798412323,3415.001129388809,3396.2907407283783,3427.0950167179108,3369.334226369858;3381.5073580741882;3390.645924091339;3402.768743991852,3415.087231874466,3369.162501811981;3381.3714027404785;3393.5501747131348;3402.638767719269,3415.0933010578156
3469.9413063526154,3497.123100757599,3442.3786709308624;3454.6426701545715;3466.786725759506,3479.155505657196,3442.402611017227;3454.6144273281097;3466.768306493759,3479.1583292484283,3460.4065890312195,3497.121827840805,3439.370727777481;3448.5783360004425;3460.7366712093353,3479.1227927207947,3436.371646165848;3448.5966024398804;3457.73948597908;3469.881776332855,3479.1610448360443
3543.0205760002136,3568.451964855194,3509.5473494529724;3524.6701509952545;3536.803745985031,3556.395925760269,3509.389826774597;3521.472852706909;3533.5854897499084,3556.3967888355255,3533.554342508316,3568.4036548137665,3506.4592995643616;3518.641185283661;3530.7739803791046;3542.9470376968384,3559.3944823741913,3506.521831512451;3518.660348892212;3530.837511062622;3542.961711883545,3559.4085614681244
