server_fit_accuracy,server_fit_loss,server_fit_precision,server_fit_recall,server_fit_f1,server_ev_accuracy,server_ev_loss,server_ev_precision,server_ev_recall,server_ev_f1,supernode-1_fit_accuracy,supernode-1_fit_loss,supernode-1_fit_precision,supernode-1_fit_recall,supernode-1_fit_f1,supernode-1_ev_accuracy,supernode-1_ev_loss,supernode-1_ev_precision,supernode-1_ev_recall,supernode-1_ev_f1,supernode-2_fit_accuracy,supernode-2_fit_loss,supernode-2_fit_precision,supernode-2_fit_recall,supernode-2_fit_f1,supernode-2_ev_accuracy,supernode-2_ev_loss,supernode-2_ev_precision,supernode-2_ev_recall,supernode-2_ev_f1,supernode-3_fit_accuracy,supernode-3_fit_loss,supernode-3_fit_precision,supernode-3_fit_recall,supernode-3_fit_f1,supernode-3_ev_accuracy,supernode-3_ev_loss,supernode-3_ev_precision,supernode-3_ev_recall,supernode-3_ev_f1,supernode-4_fit_accuracy,supernode-4_fit_loss,supernode-4_fit_precision,supernode-4_fit_recall,supernode-4_fit_f1,supernode-4_ev_accuracy,supernode-4_ev_loss,supernode-4_ev_precision,supernode-4_ev_recall,supernode-4_ev_f1,supernode-5_fit_accuracy,supernode-5_fit_loss,supernode-5_fit_precision,supernode-5_fit_recall,supernode-5_fit_f1,supernode-5_ev_accuracy,supernode-5_ev_loss,supernode-5_ev_precision,supernode-5_ev_recall,supernode-5_ev_f1
0.1189453125,0.0,0.1151398092508316,0.1165316343307495,0.11579763144254684,0.1248999997973442,2.302291938993666,0.12432285398244858,0.12618283927440643,0.12524039894342423,0.1328125,0.0,0.12588699162006378,0.13133351504802704,0.12855258584022522,0.11999999731779099,2.299276764430697,0.11650168895721436,0.12058307975530624,0.11850724369287491,0.115234375,0.0,0.11576606333255768,0.11329002678394318,0.11451465636491776,0.1264999955892563,2.307347672326224,0.1288643181324005,0.12860609591007233,0.12873506546020508,0.1181640625,0.0,0.10794217884540558,0.11481013149023056,0.11127027869224548,0.11349999904632568,2.318418275742304,0.11186953634023666,0.11498912423849106,0.11340788006782532,0.1064453125,0.0,0.10351075232028961,0.10316304117441177,0.10333659499883652,0.13500000536441803,2.2879541071634444,0.13570919632911682,0.13664980232715607,0.13617786765098572,0.1220703125,0.0,0.12259306013584137,0.12006145715713501,0.12131404131650925,0.12950000166893005,2.29846287530566,0.12866953015327454,0.13008609414100647,0.1293739378452301
0.1361328125,0.0,0.13063917458057403,0.1329343616962433,0.1317150413990021,0.1305999994277954,2.2866093809642485,0.12828305512666702,0.1317501410841942,0.12999129444360732,0.1279296875,0.0,0.1123475432395935,0.1227998286485672,0.11734137684106827,0.13699999451637268,2.290485976234315,0.1320679485797882,0.1354711949825287,0.13374793529510498,0.1484375,0.0,0.14305396378040314,0.14626871049404144,0.14464347064495087,0.1289999932050705,2.287702446892148,0.128004789352417,0.13359133899211884,0.13073839247226715,0.1279296875,0.0,0.12280787527561188,0.1261395663022995,0.1244514212012291,0.13300000131130219,2.2793757196456665,0.13125106692314148,0.1340404748916626,0.1326311081647873,0.1279296875,0.0,0.1281362920999527,0.12163768708705902,0.12480244040489197,0.1145000010728836,2.2941284406752813,0.11337359994649887,0.11580292135477066,0.11457537859678268,0.1484375,0.0,0.14685019850730896,0.14782601594924927,0.14733649790287018,0.13950000703334808,2.2813543213738336,0.13671787083148956,0.13984477519989014,0.13826365768909454
0.133203125,0.0,0.13062233328819275,0.13070017993450164,0.1306505337357521,0.14280000030994416,2.2777670391022213,0.14255772531032562,0.14401510059833528,0.1432710260152817,0.1123046875,0.0,0.11262018978595734,0.10984635353088379,0.1112159714102745,0.14000000059604645,2.2823061715988886,0.13404442369937897,0.13893114030361176,0.13644403219223022,0.1416015625,0.0,0.14269334077835083,0.1401175707578659,0.14139370620250702,0.13899999856948853,2.2812901792072116,0.1423674076795578,0.14305520057678223,0.14271047711372375,0.1435546875,0.0,0.13795681297779083,0.14105866849422455,0.1394905000925064,0.15150000154972076,2.270909865697225,0.15534988045692444,0.1526579111814499,0.15399213135242462,0.1328125,0.0,0.12687495350837708,0.12858548760414124,0.12772449851036072,0.13650000095367432,2.277706131102547,0.13725104928016663,0.1384020745754242,0.1378241628408432,0.1357421875,0.0,0.13296636939048767,0.13389281928539276,0.13342799246311188,0.1469999998807907,2.2766228479052346,0.14377586543560028,0.14702917635440826,0.14538432657718658
0.1375,0.0,0.13165777921676636,0.1333145245909691,0.13245241045951844,0.1511000007390976,2.259018680027553,0.14495876729488372,0.15298298001289368,0.14877436459064483,0.126953125,0.0,0.1264624297618866,0.12443902343511581,0.12544256448745728,0.1589999943971634,2.2430266917697965,0.15180669724941254,0.1545405089855194,0.1531614065170288,0.1455078125,0.0,0.13760986924171448,0.13656868040561676,0.13708728551864624,0.13650000095367432,2.2703673347594244,0.12503744661808014,0.14373426139354706,0.1337355524301529,0.13671875,0.0,0.13491003215312958,0.13356591761112213,0.13423460721969604,0.13950000703334808,2.274967049795484,0.14207333326339722,0.14088955521583557,0.14147895574569702,0.1435546875,0.0,0.1321413516998291,0.13960877060890198,0.1357724666595459,0.15199999511241913,2.2594942933037165,0.14625194668769836,0.1544748842716217,0.15025098621845245,0.134765625,0.0,0.12716521322727203,0.13239023089408875,0.1297251284122467,0.16850000619888306,2.2472380305093433,0.15962441265583038,0.17127569019794464,0.165244922041893
0.1640625,0.0,0.15588169991970063,0.15915000438690186,0.1574638843536377,0.16419999897480012,2.2190415026649597,0.1595554381608963,0.16659035682678222,0.16296930611133575,0.1572265625,0.0,0.14992655813694,0.15058951079845428,0.15025730431079865,0.1720000058412552,2.2126660611894398,0.16157478094100952,0.16961072385311127,0.16549524664878845,0.189453125,0.0,0.17795643210411072,0.1835801750421524,0.18072454631328583,0.16349999606609344,2.225185587292626,0.1610405147075653,0.16959838569164276,0.16520871222019196,0.154296875,0.0,0.14235006272792816,0.15082105994224548,0.14646318554878235,0.15199999511241913,2.229916841264755,0.14972858130931854,0.1530604362487793,0.1513761729001999,0.1630859375,0.0,0.16248665750026703,0.1579984873533249,0.16021114587783813,0.1679999977350235,2.2202239906977095,0.17055192589759827,0.17216236889362335,0.17135335505008698,0.15625,0.0,0.1466887891292572,0.15276078879833221,0.14966323971748352,0.1655000001192093,2.2072150328802684,0.15488138794898987,0.16851986944675446,0.1614130437374115
0.173046875,0.0,0.16129797399044038,0.1690161257982254,0.16504132151603698,0.18499999940395356,2.145114916468424,0.18142135739326476,0.1884306252002716,0.18483550250530242,0.1748046875,0.0,0.1612078845500946,0.17099277675151825,0.16595622897148132,0.1850000023841858,2.1431366243059675,0.17544898390769958,0.18435288965702057,0.17979076504707336,0.15234375,0.0,0.13944783806800842,0.15008202195167542,0.14456963539123535,0.17800000309944153,2.1524324568491133,0.17582747340202332,0.18479755520820618,0.1802009642124176,0.1923828125,0.0,0.18553999066352844,0.188870370388031,0.18719035387039185,0.19449999928474426,2.14938299428849,0.19531533122062683,0.1956995576620102,0.19550727307796478,0.1748046875,0.0,0.16835039854049683,0.17175588011741638,0.17003609240055084,0.18549999594688416,2.1438363866200523,0.18644122779369354,0.19121649861335754,0.1887986660003662,0.1708984375,0.0,0.15194375813007355,0.16337957978248596,0.15745429694652557,0.18199999630451202,2.1367861202784946,0.17407377064228058,0.18608662486076355,0.17987984418869019
0.18203125,0.0,0.17296800911426544,0.17750589847564696,0.17517742216587068,0.19829999804496765,2.1005448307309833,0.1932727336883545,0.20104003846645355,0.1970625787973404,0.185546875,0.0,0.17902663350105286,0.1822674572467804,0.18063251674175262,0.19200000166893005,2.101922487455701,0.18277665972709656,0.19252470135688782,0.18752408027648926,0.1904296875,0.0,0.1783035546541214,0.1851440966129303,0.18165944516658783,0.2004999965429306,2.1045787296597918,0.19884353876113892,0.20395322144031525,0.20136597752571106,0.1728515625,0.0,0.17531567811965942,0.17241749167442322,0.1738545149564743,0.19249999523162842,2.1096994063210865,0.19056330621242523,0.19331909716129303,0.19193130731582642,0.1669921875,0.0,0.1508212834596634,0.16111025214195251,0.15579606592655182,0.19900000095367432,2.112617498352414,0.19691064953804016,0.20445005595684052,0.20060954988002777,0.1943359375,0.0,0.18137289583683014,0.18659019470214844,0.18394456803798676,0.20749999582767487,2.0739060318659224,0.1972695142030716,0.21095311641693115,0.20388197898864746
0.2048828125,0.0,0.19353955686092378,0.20031982362270356,0.19686363339424134,0.21279999911785125,2.0561860739238678,0.21121009588241577,0.2152910888195038,0.21315796077251434,0.2236328125,0.0,0.21241573989391327,0.22062107920646667,0.21644067764282227,0.21299999952316284,2.051008729707627,0.20307135581970215,0.2098890244960785,0.20642390847206116,0.2060546875,0.0,0.19431893527507782,0.19786784052848816,0.1960773468017578,0.21699999272823334,2.047030168866354,0.22377601265907288,0.22159162163734436,0.22267845273017883,0.1982421875,0.0,0.18411138653755188,0.1925712674856186,0.18824633955955505,0.20100000500679016,2.0874610798699513,0.20957084000110626,0.20172879099845886,0.20557504892349243,0.197265625,0.0,0.18390491604804993,0.19336511194705963,0.18851639330387115,0.21850000321865082,2.0564213839788286,0.2129710465669632,0.2236696034669876,0.21818925440311432,0.19921875,0.0,0.19294680655002594,0.1971738189458847,0.19503740966320038,0.21449999511241913,2.0390090071965776,0.20666122436523438,0.2195764034986496,0.21292313933372498
0.20625,0.0,0.20064099431037902,0.20308592021465302,0.20184547901153566,0.22220000326633454,2.0278047270245025,0.2162412077188492,0.22508000433444977,0.2205648124217987,0.23828125,0.0,0.23598627746105194,0.23312382400035858,0.23454630374908447,0.23749999701976776,2.0121638604572842,0.22812283039093018,0.2362903356552124,0.23213475942611694,0.234375,0.0,0.22686970233917236,0.23061847686767578,0.2287287414073944,0.2150000035762787,2.0354010547910417,0.20949287712574005,0.2206648886203766,0.21493379771709442,0.169921875,0.0,0.16462329030036926,0.1668706089258194,0.16573931276798248,0.20900000631809235,2.0613944019590105,0.20618084073066711,0.21031196415424347,0.20822590589523315,0.2021484375,0.0,0.19665467739105225,0.20263151824474335,0.19959835708141327,0.21950000524520874,2.0166679469365922,0.21485504508018494,0.22411856055259705,0.21938905119895935,0.1865234375,0.0,0.17907102406024933,0.18218517303466797,0.1806146800518036,0.23000000417232513,2.0133963709785823,0.22255444526672363,0.23401427268981934,0.22814054787158966
0.2228515625,0.0,0.21728128790855408,0.21846833527088166,0.2178621083498001,0.2402999997138977,1.9910442212271315,0.24108826220035554,0.24288262724876403,0.2419714719057083,0.23828125,0.0,0.22956570982933044,0.2323591262102127,0.23095396161079407,0.25,1.979703494480678,0.2482037991285324,0.24805745482444763,0.24813061952590942,0.2197265625,0.0,0.2183224856853485,0.21838486194610596,0.21835367381572723,0.23849999904632568,1.9977510808006165,0.24042055010795593,0.24032644927501678,0.24037349224090576,0.21484375,0.0,0.20408661663532257,0.2041212022304535,0.20410390198230743,0.24400000274181366,2.006931015423366,0.2474437952041626,0.24712808430194855,0.247285857796669,0.22265625,0.0,0.2249467372894287,0.2218511998653412,0.22338825464248657,0.22450000047683716,1.9947719857806252,0.22827079892158508,0.22965142130851746,0.22895902395248413,0.21875,0.0,0.20948489010334015,0.21562528610229492,0.21251074969768524,0.24449999630451202,1.9760635296503704,0.24110236763954163,0.24924972653388977,0.24510836601257324
